MTask_999_LagTestOutput File
Time 	Trial 	TargetName 	TargetNumber	HeadX 	HeadZ 	HeadAngle	LFootX 	LFootZ 	LFootAngle 	RFootX 	RFootZ 	RFootAngle	IsPredictedLocation
24586.51	0	None 	None	55.56912	103.2094	232.6169	55.4576	102.4179	234.792	55.54694	102.3352	229.8215	0
24686.62	0	None 	None	55.5691	103.2094	232.6612	55.45771	102.4179	234.7932	55.54682	102.3353	229.8205	0
24788.35	0	None 	None	55.56793	103.2095	232.8246	55.45757	102.4181	234.7884	55.54682	102.3355	229.8046	0
24889.5	0	None 	None	55.56474	103.2102	233.1062	55.45757	102.4181	234.8024	55.54654	102.336	229.8259	0
24990.53	0	None 	None	55.56207	103.2111	233.2472	55.45744	102.4183	234.8058	55.5465	102.3359	229.8183	0
25090.86	0	None 	None	55.56273	103.2097	233.1247	55.45749	102.4183	234.7947	55.54668	102.3359	229.818	0
25201.61	0	None 	None	55.56742	103.2103	232.7073	55.45717	102.4187	234.8015	55.5467	102.3357	229.8016	0
25301.62	0	None 	None	55.57122	103.211	232.4418	55.45728	102.4186	234.8056	55.54667	102.3357	229.7956	0
25402.4	0	None 	None	55.57284	103.212	232.3785	55.45728	102.4185	234.8085	55.54652	102.3361	229.8092	0
25512.41	0	None 	None	55.57341	103.2133	232.7726	55.45723	102.4185	234.8043	55.54655	102.3359	229.7964	0
25623.51	0	None 	None	55.57635	103.2176	233.373	55.45723	102.4188	234.803	55.54636	102.3363	229.8168	0
25724.09	0	None 	None	55.58176	103.2229	233.7777	55.45731	102.4186	234.8062	55.54647	102.3363	229.8077	0
25835.08	0	None 	None	55.5817	103.2278	232.8871	55.45734	102.4185	234.8044	55.54635	102.336	229.8237	0
25945.29	0	None 	None	55.56962	103.2306	227.5753	55.45744	102.4182	234.7927	55.54659	102.3362	229.8083	0
26046.93	0	None 	None	55.55825	103.2408	228.3869	55.45762	102.4178	234.796	55.5466	102.3359	229.805	0
26155.98	0	None 	None	55.54839	103.2386	230.8588	55.45775	102.4178	234.7999	55.54666	102.3356	229.8187	0
26258.04	0	None 	None	55.53567	103.2376	235.159	55.45759	102.418	234.795	55.54701	102.3353	229.819	0
26368.37	0	None 	None	55.51343	103.24	242.8181	55.45763	102.4182	234.7733	55.54684	102.3354	229.8145	0
26479.39	0	None 	None	55.48931	103.2494	252.4708	55.45724	102.4187	234.8003	55.54682	102.3353	229.8039	0
26589.96	0	None 	None	55.46569	103.254	260.5691	55.45719	102.4187	234.8303	55.54683	102.3356	229.8068	0
26690.97	0	None 	None	55.46718	103.2534	258.5862	55.45728	102.4184	234.8019	55.54679	102.3354	229.8101	0
26802.03	0	None 	None	55.48335	103.253	259.7272	55.45745	102.4183	234.811	55.54678	102.3356	229.8176	0
26912.01	0	None 	None	55.48626	103.2492	257.2805	55.45748	102.4182	234.7988	55.54683	102.3357	229.8159	0
27013.53	0	None 	None	55.48911	103.2458	256.3583	55.45753	102.4183	234.7909	55.54669	102.3357	229.8107	0
27124.68	0	None 	None	55.49155	103.2439	254.5215	55.45776	102.4177	234.8042	55.54684	102.3353	229.8159	0
27234.48	0	None 	None	55.49986	103.2418	253.1429	55.45781	102.4176	234.8074	55.54698	102.3351	229.8342	0
27345.39	0	None 	None	55.50074	103.2419	252.9163	55.45792	102.4176	234.8109	55.54715	102.3351	229.8214	0
27455.47	0	None 	None	55.49639	103.2424	253.4919	55.45758	102.4179	234.8081	55.54701	102.335	229.8158	0
27555.48	0	None 	None	55.49327	103.2428	253.8507	55.45761	102.4179	234.8049	55.5469	102.3353	229.8018	0
27656.08	0	None 	None	55.49222	103.2433	254.0888	55.45744	102.4181	234.798	55.54696	102.3352	229.8093	0
27766.79	0	None 	None	55.493	103.2429	253.9724	55.45742	102.4183	234.788	55.54679	102.3356	229.81	0
27867.38	0	None 	None	55.49371	103.244	253.875	55.45737	102.4184	234.801	55.54668	102.3358	229.7982	0
27978.1	0	None 	None	55.49422	103.2435	253.8887	55.45755	102.4182	234.7935	55.54655	102.3357	229.7926	0
28087.54	0	None 	None	55.4938	103.2434	253.965	55.45766	102.4178	234.8006	55.54675	102.3358	229.7891	0
28199.02	0	None 	None	55.49501	103.2414	253.7453	55.45772	102.4179	234.8083	55.54679	102.3357	229.7934	0
28307.03	0	None 	None	55.49517	103.242	253.6202	55.45763	102.4178	234.7888	55.5466	102.3358	229.8036	0
28407.56	0	None 	None	55.49569	103.2416	253.5717	55.45774	102.4176	234.7934	55.54693	102.3353	229.8085	0
28510.75	0	None 	None	55.49542	103.2414	253.6529	55.45782	102.4175	234.7827	55.54702	102.335	229.8212	0
28621.41	0	None 	None	55.49483	103.2416	253.7016	55.45779	102.4176	234.7916	55.54692	102.3353	229.8185	0
28723.08	0	None 	None	55.49493	103.2418	253.6342	55.45778	102.4175	234.7935	55.54702	102.3351	229.8156	0
28833.66	0	None 	None	55.49519	103.2415	253.6347	55.45805	102.4171	234.7965	55.54713	102.3349	229.8137	0
28943.63	0	None 	None	55.49528	103.2416	253.6451	55.45764	102.4177	234.7965	55.54702	102.335	229.8011	0
29045.82	0	None 	None	55.49488	103.242	253.7162	55.45781	102.4175	234.8032	55.54708	102.335	229.8198	0
29147.12	0	None 	None	55.4949	103.2417	253.6958	55.4577	102.4178	234.7993	55.54717	102.335	229.8255	0
29253.76	0	None 	None	55.49536	103.2414	253.6307	55.45777	102.4178	234.7977	55.54693	102.3352	229.8212	0
29355.22	0	None 	None	55.49608	103.2413	253.5704	55.45755	102.4179	234.8029	55.54704	102.3352	229.8197	0
29455.59	0	None 	None	55.49601	103.2413	253.5855	55.45744	102.4182	234.7972	55.54681	102.3355	229.8127	0
29566.39	0	None 	None	55.4957	103.2413	253.6235	55.45747	102.4181	234.7919	55.54677	102.3356	229.8202	0
29673.06	0	None 	None	55.4956	103.2416	253.6502	55.45753	102.4181	234.8006	55.54667	102.3355	229.813	0
29784.26	0	None 	None	55.49557	103.2415	253.6526	55.45741	102.4181	234.7972	55.54667	102.3356	229.8049	0
29895.23	0	None 	None	55.49571	103.2414	253.6176	55.45753	102.4179	234.7954	55.54684	102.3355	229.8188	0
29995.39	0	None 	None	55.49586	103.2415	253.618	55.45744	102.4184	234.783	55.5467	102.3356	229.8202	0
30096.16	0	None 	None	55.4959	103.2414	253.609	55.45738	102.4182	234.7779	55.54681	102.3355	229.8174	0
30198.83	0	None 	None	55.49584	103.2413	253.6099	55.45737	102.4183	234.7748	55.54699	102.3352	229.8089	0
30299.2	0	None 	None	55.4957	103.2411	253.6146	55.45743	102.4184	234.7803	55.54682	102.3355	229.8221	0
30410.24	0	None 	None	55.49574	103.2412	253.625	55.45736	102.4183	234.789	55.54654	102.3359	229.8147	0
30511.98	0	None 	None	55.49565	103.2412	253.6116	55.45763	102.4177	234.7868	55.54679	102.3355	229.8111	0
30620.36	0	None 	None	55.4956	103.2411	253.6013	55.45738	102.4184	234.7935	55.54682	102.3356	229.821	0
30731.27	0	None 	None	55.49566	103.2408	253.6184	55.45716	102.4188	234.7862	55.54683	102.3355	229.8266	0
30833.22	0	None 	None	55.49552	103.2409	253.6156	55.45728	102.4184	234.7802	55.54677	102.3356	229.8336	0
30939.43	0	None 	None	55.49565	103.241	253.6045	55.45752	102.4182	234.7891	55.5467	102.3354	229.8079	0
31039.88	0	None 	None	55.49585	103.2407	253.5965	55.45753	102.4178	234.7963	55.54668	102.3354	229.8076	0
31151.38	0	None 	None	55.49594	103.2407	253.5923	55.45781	102.4174	234.7976	55.54675	102.3356	229.7939	0
31252.89	0	None 	None	55.49586	103.2407	253.609	55.45785	102.4173	234.7923	55.54697	102.3351	229.7987	0
31363.56	0	None 	None	55.4959	103.2409	253.6075	55.45776	102.4175	234.7994	55.54688	102.3353	229.8058	0
31465.18	0	None 	None	55.49604	103.2408	253.624	55.45782	102.4175	234.7867	55.54706	102.3349	229.8044	0
31565.26	0	None 	None	55.49605	103.2408	253.6269	55.45768	102.4177	234.7758	55.54704	102.335	229.8161	0
31676.96	0	None 	None	55.496	103.2408	253.6335	55.45744	102.4182	234.7854	55.54704	102.335	229.8257	0
31780.7	0	None 	None	55.49612	103.2407	253.6442	55.45755	102.418	234.7818	55.54716	102.3348	229.8245	0
31886.88	0	None 	None	55.49616	103.2407	253.6073	55.45778	102.4175	234.7768	55.54704	102.335	229.8141	0
31988.25	0	None 	None	55.49616	103.2405	253.6105	55.45776	102.4177	234.792	55.54697	102.3354	229.815	0
32098.92	0	None 	None	55.49631	103.2406	253.627	55.45763	102.4178	234.7966	55.54689	102.3355	229.8189	0
32200.12	0	None 	None	55.49628	103.2406	253.604	55.45743	102.4182	234.7878	55.54691	102.3354	229.8199	0
32310.34	0	None 	None	55.49632	103.2404	253.6108	55.45737	102.4184	234.7877	55.54669	102.3356	229.812	0
32411.68	0	None 	None	55.49633	103.2404	253.6086	55.45737	102.4184	234.7841	55.54671	102.3357	229.8236	0
32519.69	0	None 	None	55.49642	103.2403	253.6107	55.45717	102.4185	234.7733	55.54684	102.3356	229.8066	0
32620.2	0	None 	None	55.49646	103.2402	253.5965	55.45721	102.4184	234.7678	55.54706	102.3352	229.8142	0
32721.11	0	None 	None	55.49642	103.2404	253.5942	55.45737	102.4183	234.7831	55.54719	102.3348	229.8165	0
32831.42	0	None 	None	55.49647	103.2404	253.596	55.45765	102.4178	234.7726	55.54726	102.3347	229.8127	0
32942.66	0	None 	None	55.49649	103.2404	253.59	55.45747	102.4181	234.7732	55.54711	102.3349	229.81	0
33043.11	0	None 	None	55.49644	103.2402	253.5935	55.45768	102.4177	234.7656	55.54713	102.3347	229.8138	0
33153.52	0	None 	None	55.49642	103.2402	253.5842	55.45736	102.4185	234.7735	55.54684	102.3352	229.8159	0
33264.7	0	None 	None	55.49657	103.2402	253.5849	55.45741	102.4183	234.8004	55.54666	102.3357	229.8241	0
33376.63	0	None 	None	55.49664	103.2401	253.5854	55.45749	102.4183	234.806	55.5466	102.3358	229.8316	0
33487.64	0	None 	None	55.49652	103.2401	253.5832	55.45752	102.4182	234.7992	55.54663	102.3357	229.8255	0
33597.93	0	None 	None	55.49661	103.24	253.584	55.45748	102.4182	234.7945	55.54686	102.3354	229.8252	0
33708	0	None 	None	55.49677	103.2401	253.5852	55.45738	102.4186	234.7942	55.54687	102.3352	229.8322	0
33809.7	0	None 	None	55.4967	103.24	253.5711	55.45727	102.4184	234.7812	55.54706	102.335	229.8161	0
33919.2	0	None 	None	55.49672	103.24	253.5785	55.45755	102.4182	234.8	55.54678	102.3356	229.8347	0
34030.37	0	None 	None	55.49672	103.2398	253.5783	55.45746	102.4181	234.8005	55.5467	102.3358	229.8374	0
34131.13	0	None 	None	55.49683	103.2398	253.5784	55.45767	102.4181	234.8019	55.54672	102.3356	229.8184	0
34231.31	0	None 	None	55.49675	103.2398	253.562	55.45766	102.4178	234.7964	55.54686	102.3354	229.8296	0
34341.08	0	None 	None	55.49675	103.2397	253.5691	55.45784	102.4175	234.8031	55.54716	102.3348	229.8171	0
34441.49	0	None 	None	55.49646	103.2399	253.5598	55.45786	102.4174	234.7858	55.54729	102.3346	229.8191	0
34552.4	0	None 	None	55.49667	103.2398	253.5807	55.45776	102.4178	234.7882	55.54728	102.3346	229.8203	0
34652.79	0	None 	None	55.49681	103.2397	253.5599	55.45753	102.4181	234.7885	55.54707	102.3349	229.831	0
34753.07	0	None 	None	55.49682	103.2398	253.5578	55.45731	102.4184	234.7904	55.5471	102.3351	229.8278	0
34863.92	0	None 	None	55.49674	103.2397	253.5741	55.45731	102.4184	234.7849	55.54697	102.3351	229.8253	0
34975.12	0	None 	None	55.49672	103.2397	253.5737	55.45732	102.4186	234.7909	55.54676	102.3356	229.8266	0
35077.52	0	None 	None	55.49694	103.2396	253.5674	55.45736	102.4184	234.7862	55.547	102.335	229.8279	0
35186.14	0	None 	None	55.49679	103.2395	253.5681	55.4574	102.4185	234.7864	55.5468	102.3353	229.8405	0
35287.32	0	None 	None	55.49676	103.2396	253.5765	55.45728	102.4183	234.7782	55.54708	102.3349	229.8248	0
35396.64	0	None 	None	55.49662	103.2394	253.5731	55.45752	102.418	234.7754	55.54713	102.3349	229.8225	0
35497.3	0	None 	None	55.49668	103.2394	253.5625	55.45757	102.4178	234.7796	55.54707	102.3352	229.8223	0
35608.34	0	None 	None	55.49669	103.2396	253.5533	55.45746	102.4181	234.7831	55.54707	102.3351	229.8181	0
35708.89	0	None 	None	55.4967	103.2394	253.5805	55.45753	102.4181	234.7847	55.54691	102.3351	229.839	0
35820.16	0	None 	None	55.49683	103.2392	253.5539	55.45747	102.4183	234.7884	55.5471	102.3352	229.8273	0
35930.78	0	None 	None	55.49765	103.238	253.2799	55.45746	102.418	234.7943	55.54703	102.3349	229.8567	0
36041.55	0	None 	None	55.50023	103.2351	252.8092	55.45747	102.4181	234.784	55.54708	102.335	229.8313	0
36142.27	0	None 	None	55.50208	103.2328	252.4058	55.45745	102.4184	234.8034	55.54694	102.3353	229.8236	0
36252.45	0	None 	None	55.50148	103.2297	251.7894	55.4574	102.4184	234.787	55.5472	102.3347	229.8403	0
36363.5	0	None 	None	55.50286	103.2257	251.1957	55.45751	102.4181	234.7704	55.54705	102.3352	229.839	0
36474.45	0	None 	None	55.50552	103.2212	250.2747	55.45752	102.4182	234.7563	55.54709	102.3352	229.8042	0
36585.63	0	None 	None	55.50771	103.2181	249.3997	55.45758	102.418	234.7718	55.54709	102.3352	229.8238	0
36696.22	0	None 	None	55.5071	103.2167	249.0719	55.45735	102.4182	234.7851	55.54683	102.3354	229.8114	0
36806.82	0	None 	None	55.50827	103.2119	248.7057	55.45714	102.4188	234.7869	55.54698	102.3352	229.8016	0
36908.12	0	None 	None	55.51134	103.2059	248.1124	55.45723	102.4188	234.7684	55.54723	102.335	229.8055	0
37008.22	0	None 	None	55.51196	103.205	247.8527	55.45709	102.4187	234.7543	55.547	102.3352	229.808	0
37108.32	0	None 	None	55.51358	103.2044	247.2463	55.45716	102.4187	234.7552	55.54703	102.3352	229.8096	0
37217.15	0	None 	None	55.51423	103.2001	246.3734	55.45736	102.4181	234.7581	55.54719	102.3349	229.8115	0
37323.93	0	None 	None	55.51595	103.1952	245.9259	55.45753	102.4181	234.7703	55.54711	102.3348	229.815	0
37424.87	0	None 	None	55.51799	103.1917	245.3925	55.45768	102.4178	234.7824	55.547	102.335	229.833	0
37526.91	0	None 	None	55.51855	103.1959	245.0487	55.4578	102.4176	234.7896	55.54723	102.3348	229.8206	0
37628.36	0	None 	None	55.51186	103.2071	246.0941	55.4576	102.418	234.7871	55.54709	102.335	229.8322	0
37738.68	0	None 	None	55.50201	103.2156	247.8447	55.45747	102.4182	234.785	55.547	102.3351	229.8252	0
37848.71	0	None 	None	55.49539	103.2202	249.2793	55.45728	102.4186	234.7817	55.54699	102.3351	229.8212	0
37960.79	0	None 	None	55.49144	103.2228	250.1053	55.45739	102.4183	234.7905	55.54674	102.3355	229.8168	0
38069.85	0	None 	None	55.4878	103.224	250.8578	55.4576	102.4179	234.7863	55.54683	102.3353	229.8097	0
38170.31	0	None 	None	55.48404	103.2223	252.3455	55.45776	102.4178	234.7882	55.54679	102.3356	229.8068	0
38272.45	0	None 	None	55.47926	103.2208	253.2372	55.45739	102.418	234.788	55.54667	102.3356	229.8033	0
38372.73	0	None 	None	55.48083	103.219	252.8616	55.45744	102.4182	234.7863	55.54672	102.3355	229.8025	0
38473.8	0	None 	None	55.48683	103.2177	251.7001	55.45727	102.4185	234.7935	55.54678	102.3354	229.8083	0
38584.55	0	None 	None	55.49291	103.2155	250.6452	55.45724	102.4185	234.7796	55.54673	102.3357	229.8203	0
38684.89	0	None 	None	55.49435	103.214	250.3088	55.45747	102.4183	234.7758	55.54679	102.3356	229.8178	0
38785.5	0	None 	None	55.49325	103.2142	250.3275	55.45744	102.4184	234.774	55.54699	102.3353	229.8196	0
38895.09	0	None 	None	55.49073	103.215	250.5334	55.45735	102.4183	234.7908	55.54691	102.3354	229.8186	0
38995.39	0	None 	None	55.49032	103.2142	250.602	55.45731	102.4185	234.7906	55.5469	102.3353	229.8209	0
39096.45	0	None 	None	55.4914	103.2142	250.4473	55.45718	102.4187	234.7956	55.54678	102.3356	229.8155	0
39206.22	0	None 	None	55.49309	103.2137	250.2592	55.45721	102.4185	234.781	55.54683	102.3353	229.8086	0
39306.34	0	None 	None	55.49346	103.2137	250.2214	55.45745	102.4183	234.7751	55.54692	102.3352	229.8112	0
39407	0	None 	None	55.493	103.2142	250.2856	55.45753	102.4181	234.7913	55.54714	102.3349	229.8015	0
39516.89	0	None 	None	55.49177	103.2143	250.429	55.45746	102.4181	234.7773	55.54714	102.3348	229.8184	0
39617.15	0	None 	None	55.49148	103.2145	250.4962	55.45763	102.4179	234.7674	55.54721	102.3348	229.8178	0
39718.03	0	None 	None	55.49199	103.2143	250.4314	55.45789	102.4175	234.7756	55.54709	102.3348	229.8192	0
39828.38	0	None 	None	55.49258	103.2141	250.3206	55.45784	102.4175	234.7719	55.54733	102.3346	229.8177	0
39928.77	0	None 	None	55.49272	103.214	250.3259	55.45786	102.4176	234.7951	55.54721	102.3347	229.8187	0
40030.48	0	None 	None	55.49255	103.2142	250.3508	55.45765	102.4179	234.7997	55.54721	102.3346	229.8228	0
40138.51	0	None 	None	55.49224	103.2142	250.3697	55.45781	102.4175	234.8024	55.54738	102.3346	229.8359	0
40238.64	0	None 	None	55.49245	103.2141	250.3597	55.45766	102.4181	234.8059	55.5475	102.3342	229.8298	0
40339.63	0	None 	None	55.49259	103.2141	250.3489	55.45754	102.4181	234.7982	55.54707	102.3348	229.8231	0
40450.57	0	None 	None	55.49263	103.2139	250.3341	55.45747	102.4183	234.796	55.54713	102.335	229.8154	0
40561.28	0	None 	None	55.49241	103.2141	250.3611	55.45736	102.4184	234.7865	55.54702	102.3352	229.818	0
40661.55	0	None 	None	55.4924	103.2142	250.3878	55.45713	102.419	234.7881	55.54681	102.3355	229.8283	0
40772.48	0	None 	None	55.49256	103.2139	250.3782	55.45707	102.4188	234.774	55.54685	102.3354	229.8279	0
40882.94	0	None 	None	55.49257	103.2139	250.3506	55.45707	102.4188	234.7735	55.54684	102.3353	229.8174	0
40983.13	0	None 	None	55.49254	103.2137	250.3678	55.45706	102.4188	234.7641	55.54688	102.3353	229.809	0
41083.59	0	None 	None	55.49244	103.2138	250.3746	55.45713	102.4186	234.7731	55.54691	102.3352	229.8076	0
41194.45	0	None 	None	55.49266	103.2138	250.3761	55.45731	102.4187	234.7721	55.54696	102.3354	229.8058	0
41305.41	0	None 	None	55.49263	103.2138	250.3519	55.45735	102.4183	234.7665	55.54694	102.3353	229.7987	0
41406.61	0	None 	None	55.49255	103.2139	250.351	55.45727	102.4186	234.7778	55.54693	102.3349	229.815	0
41515.82	0	None 	None	55.49256	103.2138	250.361	55.45706	102.4188	234.781	55.54658	102.3358	229.8161	0
41616.05	0	None 	None	55.49266	103.2138	250.3589	55.45718	102.4188	234.7858	55.54675	102.3357	229.8124	0
41716.29	0	None 	None	55.49263	103.2138	250.3536	55.45739	102.4183	234.7919	55.54669	102.3357	229.8111	0
41816.3	0	None 	None	55.49258	103.2138	250.3724	55.45736	102.4183	234.7781	55.54682	102.3353	229.8185	0
41916.73	0	None 	None	55.4926	103.2138	250.3845	55.45742	102.4182	234.786	55.54689	102.3353	229.8148	0
42016.78	0	None 	None	55.49264	103.2138	250.3814	55.45742	102.4182	234.8037	55.54697	102.3353	229.8175	0
42127.08	0	None 	None	55.49275	103.2137	250.3831	55.45757	102.418	234.7864	55.54687	102.3352	229.8237	0
42227.7	0	None 	None	55.49272	103.2137	250.3677	55.45751	102.4182	234.8005	55.54673	102.3355	229.8295	0
42339.11	0	None 	None	55.49274	103.2138	250.391	55.45749	102.4181	234.7924	55.54675	102.3354	229.828	0
42444.17	0	None 	None	55.49272	103.2138	250.386	55.45756	102.4181	234.7872	55.547	102.3351	229.8266	0
42544.49	0	None 	None	55.49285	103.2136	250.3816	55.45761	102.4178	234.7869	55.54693	102.3352	229.828	0
42655.44	0	None 	None	55.49284	103.2136	250.3766	55.4579	102.4176	234.7933	55.54728	102.3347	229.8094	0
42766.09	0	None 	None	55.49274	103.2137	250.3954	55.45776	102.4176	234.7819	55.54715	102.3349	229.8217	0
42869.46	0	None 	None	55.49289	103.2138	250.3972	55.45769	102.4177	234.7809	55.54702	102.3351	229.8148	0
42971.28	0	None 	None	55.49283	103.2136	250.3958	55.45758	102.418	234.7972	55.54679	102.3355	229.8176	0
43083.04	0	None 	None	55.49283	103.2137	250.396	55.45742	102.4186	234.7984	55.54663	102.3357	229.8265	0
43183.16	0	None 	None	55.49281	103.2137	250.4095	55.45712	102.4189	234.7931	55.54675	102.3355	229.8205	0
43284.05	0	None 	None	55.49288	103.2136	250.4069	55.45701	102.4192	234.7968	55.54668	102.3358	229.8221	0
43393.21	0	None 	None	55.49282	103.2136	250.4088	55.45736	102.4185	234.7918	55.54683	102.3356	229.823	0
43495.14	0	None 	None	55.49278	103.2136	250.4109	55.4571	102.4188	234.7929	55.54671	102.3355	229.8253	0
43606.71	0	None 	None	55.49291	103.2136	250.4076	55.4572	102.4187	234.7847	55.54682	102.3355	229.8187	0
43715.66	0	None 	None	55.49294	103.2135	250.4075	55.45744	102.4181	234.7881	55.54699	102.3353	229.8161	0
43815.76	0	None 	None	55.49284	103.2134	250.4037	55.45746	102.4182	234.7921	55.54699	102.3351	229.8167	0
43917.88	0	None 	None	55.49289	103.2136	250.3948	55.45757	102.418	234.7947	55.54697	102.3353	229.8151	0
44025.24	0	None 	None	55.49282	103.2134	250.4063	55.45744	102.4182	234.7964	55.54679	102.3355	229.8197	0
44126.4	0	None 	None	55.49282	103.2134	250.4023	55.45754	102.4181	234.7962	55.54681	102.3355	229.8281	0
44236.68	0	None 	None	55.49291	103.2134	250.3881	55.4576	102.4181	234.7946	55.5469	102.3354	229.8113	0
44337.05	0	None 	None	55.49283	103.2133	250.3835	55.45732	102.4184	234.7973	55.54656	102.3356	229.8189	0
44437.85	0	None 	None	55.49285	103.2134	250.4009	55.45741	102.4184	234.8087	55.54665	102.336	229.8182	0
44538.89	0	None 	None	55.49289	103.2133	250.3875	55.45743	102.4181	234.7985	55.54681	102.3356	229.8138	0
44648.78	0	None 	None	55.49297	103.2133	250.3786	55.45753	102.4182	234.8029	55.54673	102.3358	229.81	0
44759.59	0	None 	None	55.49287	103.2133	250.3811	55.45761	102.4179	234.8059	55.54665	102.3355	229.8117	0
44860.28	0	None 	None	55.49283	103.2132	250.3762	55.45762	102.4179	234.7999	55.54657	102.3358	229.8148	0
44970.61	0	None 	None	55.49296	103.2132	250.3736	55.45784	102.4174	234.7906	55.54708	102.335	229.8117	0
45071.02	0	None 	None	55.49294	103.2134	250.3698	55.45766	102.4176	234.7988	55.54677	102.3354	229.8115	0
45171.78	0	None 	None	55.49299	103.2133	250.3835	55.45772	102.4177	234.79	55.54704	102.3351	229.8044	0
45281.91	0	None 	None	55.49291	103.2132	250.3783	55.45763	102.4176	234.7984	55.54673	102.3353	229.8179	0
45392.84	0	None 	None	55.49299	103.2133	250.3669	55.45779	102.4177	234.8076	55.54716	102.3349	229.8202	0
45503.13	0	None 	None	55.49295	103.2132	250.3646	55.45793	102.417	234.8036	55.54705	102.335	229.8129	0
45603.52	0	None 	None	55.49298	103.2134	250.3611	55.45779	102.4177	234.7954	55.54697	102.3351	229.821	0
45714.45	0	None 	None	55.49281	103.2136	250.3499	55.45778	102.4175	234.7922	55.54679	102.3354	229.8088	0
45825.31	0	None 	None	55.49302	103.2135	250.3598	55.45781	102.4174	234.7933	55.54681	102.3354	229.7972	0
45925.86	0	None 	None	55.49292	103.2134	250.3751	55.45759	102.418	234.7924	55.54668	102.3355	229.806	0
46036.17	0	None 	None	55.49291	103.2135	250.3929	55.45752	102.4181	234.7875	55.54677	102.3355	229.8143	0
46136.96	0	None 	None	55.49298	103.2135	250.3905	55.45742	102.4181	234.7986	55.54672	102.3356	229.813	0
46237.1	0	None 	None	55.49297	103.2134	250.3813	55.45755	102.4181	234.8077	55.54676	102.3356	229.8086	0
46347.67	0	None 	None	55.493	103.2133	250.3907	55.45763	102.4179	234.8051	55.54688	102.3354	229.8062	0
46458.87	0	None 	None	55.49299	103.2134	250.392	55.4576	102.418	234.788	55.54703	102.3351	229.8026	0
46560.09	0	None 	None	55.49295	103.2134	250.3872	55.45768	102.4179	234.7915	55.54705	102.3351	229.7993	0
46670.05	0	None 	None	55.493	103.2133	250.3885	55.45772	102.4177	234.7871	55.54682	102.3353	229.8013	0
46781.35	0	None 	None	55.49311	103.2133	250.3915	55.45761	102.4178	234.7921	55.54676	102.3353	229.8062	0
46881.94	0	None 	None	55.4929	103.2132	250.4003	55.45753	102.4178	234.7961	55.54691	102.3354	229.8058	0
46991.46	0	None 	None	55.49297	103.2133	250.3982	55.4574	102.4183	234.8033	55.54732	102.3346	229.8204	0
47092.12	0	None 	None	55.49296	103.2132	250.3989	55.45728	102.4185	234.7924	55.54723	102.3347	229.8166	0
47193.75	0	None 	None	55.49294	103.2132	250.3953	55.4572	102.4188	234.7822	55.54699	102.3351	229.8183	0
47301.23	0	None 	None	55.493	103.2132	250.4103	55.45709	102.4188	234.7847	55.5469	102.3354	229.832	0
47401.32	0	None 	None	55.49289	103.2132	250.4059	55.45719	102.4186	234.7976	55.54687	102.3354	229.8271	0
47501.79	0	None 	None	55.49283	103.2131	250.4111	55.45734	102.4183	234.7979	55.54691	102.3353	229.8152	0
47613.9	0	None 	None	55.49293	103.2132	250.3986	55.45728	102.4186	234.7949	55.54689	102.3351	229.8196	0
47724.75	0	None 	None	55.49297	103.213	250.4065	55.45748	102.4183	234.796	55.54712	102.335	229.819	0
47825.29	0	None 	None	55.49292	103.2131	250.4201	55.45764	102.4178	234.7868	55.54716	102.3349	229.823	0
47936.07	0	None 	None	55.4929	103.2131	250.4263	55.45795	102.4172	234.7995	55.547	102.3349	229.8184	0
48036.24	0	None 	None	55.49276	103.2131	250.4343	55.4577	102.4178	234.7868	55.54692	102.3352	229.8221	0
48146.65	0	None 	None	55.49296	103.2132	250.4225	55.45763	102.4177	234.7861	55.54718	102.3348	229.8336	0
48247.16	0	None 	None	55.49302	103.2132	250.4298	55.45761	102.4179	234.7888	55.54706	102.335	229.8305	0
48358.43	0	None 	None	55.49292	103.2132	250.414	55.45766	102.4177	234.7925	55.54711	102.335	229.8274	0
48468.79	0	None 	None	55.49292	103.2131	250.4276	55.45784	102.4174	234.7913	55.54705	102.3351	229.8278	0
48569.08	0	None 	None	55.49293	103.2132	250.4424	55.45776	102.4177	234.8003	55.54706	102.335	229.8203	0
48669.57	0	None 	None	55.49294	103.2133	250.4257	55.45768	102.4178	234.7916	55.5471	102.335	229.8278	0
48779.62	0	None 	None	55.49303	103.2132	250.4202	55.45777	102.4176	234.7923	55.54681	102.3353	229.8158	0
48879.82	0	None 	None	55.49306	103.2132	250.4296	55.45773	102.4178	234.7838	55.54683	102.3355	229.8178	0
48979.84	0	None 	None	55.49293	103.2133	250.4394	55.45761	102.4179	234.7986	55.5467	102.3358	229.8241	0
49090.25	0	None 	None	55.49287	103.2132	250.4529	55.45753	102.4181	234.7959	55.54689	102.3353	229.819	0
49198.28	0	None 	None	55.49295	103.2132	250.4503	55.45745	102.4182	234.7953	55.54686	102.3353	229.8028	0
49308.05	0	None 	None	55.49292	103.2132	250.4297	55.45736	102.4183	234.7794	55.54687	102.3352	229.8248	0
49418.54	0	None 	None	55.49279	103.2132	250.4454	55.45731	102.4184	234.775	55.54692	102.3351	229.8259	0
49520.89	0	None 	None	55.49285	103.2132	250.429	55.45739	102.4183	234.7687	55.54685	102.3354	229.8291	0
49626.76	0	None 	None	55.49301	103.2131	250.4277	55.45751	102.4182	234.7823	55.54689	102.3355	229.8266	0
