MTask_003_ASMPOutput File
Time 	Trial 	TargetName 	TargetNumber	HeadX 	HeadZ 	HeadAngle	LFootX 	LFootZ 	LFootAngle 	RFootX 	RFootZ 	RFootAngle	IsPredictedLocation
6253.887	0	None	None	-2.121552	-1.159371	102.8791	-1.616425	-0.8229363	258.7591	-1.708107	-0.6616763	118.761	0
6356.83	0	None	None	-2.121551	-1.159296	102.8888	-1.616704	-0.8258121	256.6119	-1.724699	-0.6496748	114.9688	0
6459.908	0	None	None	-2.121579	-1.159356	102.892	-1.617528	-0.8275437	256.0501	-1.74188	-0.6354908	119.2834	0
6562.538	0	None	None	-2.121517	-1.159367	102.8965	-1.618903	-0.8290486	255.5562	-1.751824	-0.6277344	99.193	0
6673.112	0	None	None	-2.121544	-1.159365	102.8929	-1.618842	-0.8311275	253.9074	-1.742432	-0.6190642	315.0572	0
6779.89	0	None	None	-2.121422	-1.159487	102.9028	-1.618505	-0.8317569	253.4965	-1.707491	-0.6003095	15.93524	0
6885.145	0	None	None	-2.12155	-1.159395	102.8951	-1.619051	-0.831793	253.6813	-1.669895	-0.5655224	63.82859	0
6989.826	0	None	None	-2.12153	-1.159386	102.8975	-1.618777	-0.8308991	253.5729	-1.638757	-0.5474689	57.31732	0
7096.454	0	None	None	-2.121508	-1.159351	102.9044	-1.617327	-0.8236361	259.6783	-1.613885	-0.5439302	49.5372	0
7200.043	0	None	None	-2.121599	-1.159337	102.9026	-1.626251	-0.831306	254.192	-1.60464	-0.5380759	36.31456	0
7305.303	0	None	None	-2.121613	-1.159346	102.905	-1.634719	-0.7776856	266.2224	-1.614245	-0.5305398	44.50322	0
7410.006	0	None	None	-2.121559	-1.159493	102.8999	-1.66081	-0.7188991	259.7347	-1.63646	-0.5589449	81.99981	0
7510.403	0	None	None	-2.121562	-1.159394	102.9032	-1.689443	-0.6686386	259.6711	-1.646236	-0.5762174	119.9672	0
7613.779	0	None	None	-2.121531	-1.159408	102.9019	-1.700643	-0.6195226	195.6667	-1.635854	-0.5719423	105.604	0
7717.481	0	None	None	-2.121496	-1.159425	102.8999	-1.685858	-0.5857695	138.3255	-1.605052	-0.5447528	72.0268	0
7823.127	0	None	None	-2.121529	-1.15938	102.9026	-1.665853	-0.5781163	141.0099	-1.569064	-0.5111358	62.37526	0
7926.056	0	None	None	-2.121541	-1.159428	102.9045	-1.650994	-0.5704764	140.5276	-1.543279	-0.4885825	65.84842	0
8031.032	0	None	None	-2.121407	-1.159351	102.8987	-1.645542	-0.5691278	151.6679	-1.538831	-0.4824333	68.35959	0
8136.472	0	None	None	-2.121465	-1.159368	102.9072	-1.645387	-0.5658673	151.2066	-1.550637	-0.4860578	65.30191	0
8241.927	0	None	None	-2.121475	-1.159424	102.9071	-1.642575	-0.555742	138.4776	-1.5633	-0.4978335	60.54089	0
8345.585	0	None	None	-2.121603	-1.159467	102.8974	-1.641944	-0.5470798	152.8146	-1.563987	-0.5151722	62.21645	0
8449.934	0	None	None	-2.121504	-1.159487	102.9103	-1.619519	-0.5418985	182.1694	-1.553429	-0.5295589	70.73759	0
8550.322	0	None	None	-2.121551	-1.159464	102.893	-1.610878	-0.5449107	178.475	-1.545341	-0.5351614	72.24149	0
8656.372	0	None	None	-2.121537	-1.159385	102.8898	-1.615294	-0.5439491	172.8478	-1.549737	-0.5298543	67.87526	0
8758.683	0	None	None	-2.121526	-1.159498	102.8984	-1.620527	-0.5446796	160.6902	-1.559899	-0.5226228	61.18593	0
8862.881	0	None	None	-2.121598	-1.159374	102.8974	-1.621894	-0.5370437	171.2469	-1.562693	-0.5181551	61.77781	0
8964.107	0	None	None	-2.121534	-1.159303	102.8898	-1.618944	-0.52897	175.2925	-1.560537	-0.5173204	64.03898	0
9067.475	0	None	None	-2.121525	-1.159395	102.9006	-1.629445	-0.5250635	133.296	-1.558184	-0.5185518	64.92586	0
9170.862	0	None	None	-2.121582	-1.159481	102.8884	-1.68338	-0.5131758	108.0872	-1.55814	-0.5211895	71.94363	0
9275.484	0	None	None	-2.121558	-1.159431	102.8873	-1.791353	-0.4855983	278.0408	-1.554367	-0.5263546	79.04394	0
9379.905	0	None	None	-2.121527	-1.159361	102.8993	-1.858441	-0.4398594	303.4445	-1.550122	-0.5327349	83.27612	0
9480.552	0	None	None	-2.121626	-1.159526	102.895	-1.861801	-0.415449	292.8117	-1.548321	-0.5534416	87.45377	0
9584.68	0	None	None	-2.121574	-1.159435	102.8956	-1.836142	-0.4026644	98.21576	-1.564025	-0.5649737	80.7355	0
9690.536	0	None	None	-2.121561	-1.159598	102.9009	-1.802922	-0.4089577	84.94524	-1.592059	-0.5857195	65.63242	0
9793.996	0	None	None	-2.121542	-1.159427	102.9033	-1.792934	-0.4073428	68.20686	-1.627712	-0.6179445	51.53265	0
9899.13	0	None	None	-2.12158	-1.159403	102.904	-1.808678	-0.4341242	58.6743	-1.656487	-0.6556447	48.48185	0
10004.64	0	None	None	-2.121554	-1.159446	102.8892	-1.839532	-0.481316	47.22631	-1.660315	-0.6794789	88.13719	0
10110.32	0	None	None	-2.121578	-1.159434	102.8947	-1.869718	-0.5349084	40.58181	-1.634092	-0.6689404	92.6452	0
10211.26	0	None	None	-2.121462	-1.159479	102.9017	-1.879668	-0.5683233	39.70128	-1.608414	-0.626803	56.56569	0
10316.35	0	None	None	-2.121502	-1.159507	102.8983	-1.867191	-0.589344	25.62033	-1.599294	-0.5971645	41.92103	0
10421.21	0	None	None	-2.121609	-1.159367	102.9058	-1.835156	-0.6029038	18.93931	-1.606061	-0.6259714	36.12363	0
10522.57	0	None	None	-2.121502	-1.159407	102.8989	-1.791654	-0.6067576	58.42921	-1.638124	-0.6783073	39.68709	0
10624.08	0	None	None	-2.121509	-1.159502	102.8966	-1.75565	-0.6025422	60.17738	-1.653023	-0.675349	264.4793	0
10729.36	0	None	None	-2.121539	-1.159522	102.8988	-1.735519	-0.5959357	52.52413	-1.682394	-0.7536576	215.3191	0
10830.42	0	None	None	-2.121571	-1.159499	102.902	-1.731381	-0.5981877	37.28524	-1.690359	-0.7747171	209.2693	0
10934.87	0	None	None	-2.121597	-1.159454	102.8914	-1.730597	-0.6083125	9.876059	-1.690783	-0.7779427	211.6526	0
11039.99	0	None	None	-2.121613	-1.159549	102.8765	-1.716823	-0.6168135	345.896	-1.690454	-0.7777714	211.0106	0
11143.28	0	None	None	-2.121619	-1.159479	102.8816	-1.671084	-0.6208023	314.1483	-1.689818	-0.7778323	210.9738	0
11247.65	0	None	None	-2.12159	-1.159545	102.8749	-1.599658	-0.6162317	52.01933	-1.689909	-0.7781361	211.0127	0
11352.46	0	None	None	-2.121507	-1.159496	102.8814	-1.552976	-0.5954041	57.55588	-1.689449	-0.7779593	211.0027	0
11456.48	0	None	None	-2.121563	-1.159505	102.8829	-1.541541	-0.5865785	54.15256	-1.689615	-0.777903	210.9939	0
11560.97	0	None	None	-2.121535	-1.159487	102.8875	-1.533879	-0.5946507	61.2323	-1.689577	-0.7778933	210.9814	0
11663.15	0	None	None	-2.121509	-1.159578	102.8979	-1.525974	-0.5971906	66.32548	-1.689497	-0.7781404	210.9613	0
11766.87	0	None	None	-2.121511	-1.159524	102.8896	-1.521478	-0.6078751	55.98472	-1.689573	-0.7778802	210.9572	0
11871.54	0	None	None	-2.121542	-1.159479	102.8954	-1.50846	-0.6427678	57.88432	-1.689668	-0.777807	210.971	0
11971.57	0	None	None	-2.12153	-1.159446	102.9042	-1.517705	-0.6756816	29.24495	-1.689945	-0.7780582	210.9652	0
12076.26	0	None	None	-2.12165	-1.159528	102.8984	-1.526008	-0.7179002	6.810668	-1.689805	-0.7781842	210.9749	0
12181.41	0	None	None	-2.121524	-1.159514	102.8894	-1.541758	-0.7884899	356.1844	-1.689394	-0.7777485	210.9676	0
12281.67	0	None	None	-2.121545	-1.159528	102.8937	-1.574182	-0.8368772	307.11	-1.689699	-0.7778538	210.96	0
12384.61	0	None	None	-2.12148	-1.159501	102.8918	-1.570971	-0.893855	244.8011	-1.689633	-0.7780985	210.9173	0
12490.28	0	None	None	-2.121636	-1.159579	102.9026	-1.534104	-0.9241389	213.8671	-1.689552	-0.7778621	210.8821	0
12594.66	0	None	None	-2.121462	-1.159493	102.899	-1.507553	-0.9280298	214.3312	-1.689594	-0.7775782	210.9051	0
12700.22	0	None	None	-2.121563	-1.159504	102.8869	-1.509955	-0.9124767	225.1884	-1.689588	-0.7778612	210.8991	0
12800.92	0	None	None	-2.121475	-1.159491	102.8875	-1.511086	-0.9125525	221.1849	-1.689374	-0.7777271	210.8938	0
12904.68	0	None	None	-2.121544	-1.159448	102.8805	-1.510931	-0.9126531	221.201	-1.689545	-0.7777275	210.8632	0
13009.64	0	None	None	-2.121511	-1.159557	102.8955	-1.510834	-0.9125693	221.2008	-1.689489	-0.7777678	210.83	0
13110.76	0	None	None	-2.12147	-1.159452	102.9055	-1.50842	-0.9085312	220.7727	-1.689218	-0.7774088	210.8215	0
13211	0	None	None	-2.121491	-1.159527	102.8977	-1.508275	-0.8935902	226.5038	-1.689603	-0.7777942	210.8013	0
13315.4	0	None	None	-2.121589	-1.159508	102.9025	-1.503539	-0.8894823	220.9848	-1.689458	-0.7764184	211.2511	0
13420.88	0	None	None	-2.121564	-1.159483	102.8927	-1.508512	-0.8914622	202.2159	-1.680907	-0.7809794	210.2952	0
13525.94	0	None	None	-2.121583	-1.159446	102.9069	-1.525866	-0.8873509	218.4175	-1.698892	-0.7827766	247.4949	0
13631.13	0	None	None	-2.121525	-1.159473	102.909	-1.559875	-0.8740042	202.9957	-1.750793	-0.7585098	253.4487	0
13736.3	0	None	None	-2.121522	-1.159445	102.9025	-1.614391	-0.8428329	214.716	-1.810028	-0.7050767	254.2568	0
13842.19	0	None	None	-2.121567	-1.15955	102.8963	-1.677315	-0.7817427	149.2501	-1.858981	-0.6168296	257.1178	0
13947.32	0	None	None	-2.121548	-1.159514	102.8901	-1.742785	-0.7010297	136.9426	-1.908115	-0.5022018	279.1369	0
14052.66	0	None	None	-2.121611	-1.159384	102.8888	-1.805197	-0.6053665	155.375	-1.948979	-0.3801026	286.8504	0
14157.74	0	None	None	-2.121571	-1.159514	102.8898	-1.860383	-0.5103145	191.3439	-1.969292	-0.2647609	287.2777	0
14263.73	0	None	None	-2.121527	-1.159466	102.8911	-1.916912	-0.4352076	185.6884	-1.985224	-0.1701916	271.6075	0
14368.45	0	None	None	-2.121543	-1.159493	102.8881	-1.970789	-0.3868191	189.8169	-2.001378	-0.1102602	278.5797	0
14474.48	0	None	None	-2.121544	-1.15952	102.893	-2.006865	-0.3611691	226.4785	-2.002837	-0.08374763	275.8902	0
14578.07	0	None	None	-2.1216	-1.159541	102.8878	-2.016276	-0.3636398	263.6111	-1.991949	-0.07600427	282.3504	0
14681.77	0	None	None	-2.121628	-1.159535	102.8859	-1.999341	-0.3749503	344.2884	-1.970332	-0.0748049	296.0753	0
14787.53	0	None	None	-2.121572	-1.159519	102.8944	-1.984572	-0.3901112	322.9989	-1.956918	-0.06602907	297.3763	0
14889.05	0	None	None	-2.121652	-1.159485	102.8834	-1.975909	-0.3833312	293.2646	-1.944735	-0.05190539	287.3978	0
14992.08	0	None	None	-2.121663	-1.159611	102.8822	-1.964814	-0.3786886	298.5858	-1.920628	-0.03270459	288.2815	0
15092.43	0	None	None	-2.121531	-1.159445	102.8794	-1.941372	-0.3905563	293.7985	-1.892368	-0.01213384	289.0656	0
15196.47	0	None	None	-2.121528	-1.159456	102.8774	-1.905984	-0.4151207	300.7099	-1.861282	0.0008490086	282.9301	0
15301	0	None	None	-2.121639	-1.159481	102.8824	-1.871556	-0.4471087	299.3245	-1.832047	0.01539731	284.2921	0
15401.03	0	None	None	-2.121593	-1.159475	102.8863	-1.832796	-0.4771345	300.055	-1.801196	0.03760934	288.193	0
15505.8	0	None	None	-2.121447	-1.159506	102.8842	-1.793447	-0.498646	311.3083	-1.76192	0.07083964	279.4908	0
15610.19	0	None	None	-2.121532	-1.159563	102.8902	-1.769678	-0.5261997	317.8242	-1.727378	0.1158299	267.075	0
15716.43	0	None	None	-2.12154	-1.159563	102.8806	-1.765538	-0.5752333	54.46171	-1.715545	0.1709206	259.8	0
15822.64	0	None	None	-2.121567	-1.159491	102.8929	-1.778856	-0.6256521	327.2818	-1.725679	0.2240188	249.9987	0
15925.33	0	None	None	-2.12156	-1.159571	102.8893	-1.799417	-0.6668662	329.1934	-1.753247	0.2622303	249.5218	0
16029.59	0	None	None	-2.121503	-1.159492	102.8988	-1.789403	-0.6936858	295.0872	-1.752253	0.2814543	251.5416	0
16131	0	None	None	-2.121628	-1.159595	102.8947	-1.77717	-0.7124977	302.4486	-1.744784	0.28619	239.2642	0
16231.02	0	None	None	-2.12149	-1.159469	102.9176	-1.774204	-0.7072823	124.6882	-1.738171	0.2782537	197.275	0
16335.22	0	None	None	-2.121511	-1.159541	102.9118	-1.778648	-0.6948762	37.30033	-1.742857	0.2765799	4.628388	0
16435.79	0	None	None	-2.121522	-1.159471	102.9012	-1.778984	-0.698296	204.7559	-1.743686	0.2766633	328.44	0
16541.2	0	None	None	-2.121512	-1.159466	102.8996	-1.779031	-0.697641	170.4489	-1.743134	0.2768943	330.2456	0
16646.56	0	None	None	-2.12152	-1.159491	102.8918	-1.778581	-0.6975299	160.0987	-1.743281	0.2765433	324.2274	0
16747.03	0	None	None	-2.121522	-1.159549	102.9009	-1.778628	-0.6975887	164.9727	-1.743211	0.2765641	322.1966	0
16850.31	0	None	None	-2.121559	-1.159383	102.8988	-1.778561	-0.6974902	167.422	-1.743299	0.2764449	322.2423	0
16955.1	0	None	None	-2.121523	-1.159515	102.8917	-1.778649	-0.6976302	168.4634	-1.743271	0.2764282	322.5408	0
17055.39	0	None	None	-2.121537	-1.159497	102.8976	-1.778616	-0.6975294	169.12	-1.743295	0.2762756	322.6611	0
17159.52	0	None	None	-2.121457	-1.159494	102.8961	-1.778701	-0.6975669	169.3609	-1.74331	0.2762932	322.7094	0
17265.29	0	None	None	-2.121603	-1.159517	102.9027	-1.778641	-0.6976424	169.4693	-1.743437	0.2761525	322.7055	0
17370.96	0	None	None	-2.121551	-1.159571	102.8932	-1.778721	-0.6977533	169.6884	-1.743284	0.2760919	322.7835	0
17474.04	0	None	None	-2.121533	-1.159448	102.9004	-1.778628	-0.6975383	169.8251	-1.743371	0.2761025	323.0338	0
17579.13	0	None	None	-2.121635	-1.159529	102.8989	-1.778729	-0.6975774	169.9825	-1.743195	0.2760839	323.1501	0
17680.48	0	None	None	-2.121554	-1.159453	102.8965	-1.778688	-0.6976665	169.9648	-1.743407	0.2761292	323.2142	0
17783.61	0	None	None	-2.121593	-1.159454	102.8848	-1.778846	-0.6976392	169.9337	-1.743397	0.275471	322.9545	0
17887.57	0	None	None	-2.121509	-1.159554	102.8909	-1.778708	-0.6976607	170.3225	-1.743248	0.2755775	322.9237	0
17992.02	0	None	None	-2.121571	-1.159608	102.8814	-1.77857	-0.6977291	169.66	-1.743356	0.2754674	322.7906	0
18097.77	0	None	None	-2.121497	-1.159468	102.8794	-1.77862	-0.6976565	169.7964	-1.743355	0.2754781	322.7274	0
18203.08	0	None	None	-2.121547	-1.159505	102.8729	-1.778711	-0.6976331	169.2897	-1.743403	0.2753865	322.6496	0
18303.22	0	None	None	-2.121548	-1.159606	102.8719	-1.778781	-0.6978189	169.451	-1.743346	0.2752068	322.5878	0
18408.71	0	None	None	-2.121674	-1.159547	102.8718	-1.778698	-0.697666	169.6568	-1.743338	0.2752814	322.4948	0
18514.76	0	None	None	-2.121545	-1.159524	102.8736	-1.778756	-0.6977589	169.6932	-1.743458	0.2753273	322.7276	0
18618.8	0	None	None	-2.121653	-1.159532	102.8858	-1.778674	-0.69765	169.6364	-1.743484	0.2752969	322.4591	0
18723.4	0	None	None	-2.121562	-1.15955	102.872	-1.77878	-0.6978796	169.4964	-1.743459	0.2752295	322.4096	0
18828.16	0	None	None	-2.121507	-1.159618	102.8789	-1.778677	-0.6977866	169.5193	-1.743359	0.2751119	322.338	0
18932.98	0	None	None	-2.121542	-1.159603	102.8763	-1.77868	-0.6978161	169.4101	-1.743458	0.2750661	322.3761	0
19034.48	0	None	None	-2.12145	-1.159558	102.878	-1.778579	-0.6976702	169.4285	-1.743314	0.2751739	322.259	0
19138.58	0	None	None	-2.121502	-1.159551	102.8863	-1.778741	-0.6976535	169.4668	-1.743608	0.2751935	322.2259	0
19242.77	0	None	None	-2.121501	-1.159546	102.8844	-1.778677	-0.697758	169.4027	-1.743553	0.2751236	322.2299	0
19347.93	0	None	None	-2.121496	-1.159602	102.8919	-1.778754	-0.6976742	169.0222	-1.743484	0.2751825	322.3522	0
19453.48	0	None	None	-2.121542	-1.159598	102.8833	-1.778675	-0.6978929	168.8811	-1.743558	0.2750604	322.1555	0
19553.75	0	None	None	-2.121628	-1.159414	102.8696	-1.778793	-0.6976968	168.7852	-1.743495	0.2751513	322.3387	0
19659.72	0	None	None	-2.121556	-1.159564	102.8713	-1.778699	-0.6977386	168.4147	-1.743609	0.275201	322.4577	0
19763.15	0	None	None	-2.121593	-1.15962	102.8833	-1.778726	-0.6978167	168.3709	-1.743462	0.2750639	322.4096	0
19867.64	0	None	None	-2.121557	-1.159577	102.8806	-1.778767	-0.6977276	168.1646	-1.743446	0.2752111	322.4482	0
19972.5	0	None	None	-2.121564	-1.159527	102.8823	-1.7787	-0.6977856	167.7848	-1.743527	0.2752399	322.4458	0
20077.76	0	None	None	-2.121653	-1.159638	102.8796	-1.778828	-0.6979316	167.6333	-1.743404	0.2749656	322.352	0
20182.38	0	None	None	-2.121619	-1.159525	102.8876	-1.778748	-0.6977333	167.6851	-1.743447	0.2750233	322.4201	0
20286.66	0	None	None	-2.121598	-1.159534	102.8811	-1.778848	-0.6978457	167.9227	-1.743456	0.2750797	322.1812	0
20391.76	0	None	None	-2.121474	-1.159608	102.8928	-1.778753	-0.6977727	167.4435	-1.743489	0.2752819	322.0867	0
20495.93	0	None	None	-2.121532	-1.159495	102.8921	-1.778775	-0.6978843	167.4647	-1.743429	0.2751477	322.2525	0
20596.16	0	None	None	-2.121616	-1.159496	102.8759	-1.778828	-0.6978551	167.5228	-1.743431	0.2750934	322.2072	0
20699.98	0	None	None	-2.121555	-1.159585	102.8786	-1.778737	-0.6979979	167.1306	-1.743508	0.2750714	322.2328	0
20801.44	0	None	None	-2.121614	-1.159484	102.8863	-1.778808	-0.6978195	167.1733	-1.743379	0.2750911	322.3008	0
20905.54	0	None	None	-2.121531	-1.159572	102.8795	-1.778755	-0.6980144	167.3256	-1.743544	0.275063	322.2923	0
21010.11	0	None	None	-2.12157	-1.159579	102.8824	-1.77871	-0.6979622	166.9325	-1.743303	0.2750096	322.1413	0
21114.67	0	None	None	-2.121636	-1.159499	102.8854	-1.778812	-0.6979152	167.0138	-1.743435	0.2752466	322.0926	0
21215.52	0	None	None	-2.121553	-1.159555	102.8906	-1.778668	-0.698034	166.8267	-1.743302	0.2750967	321.9573	0
21320.04	0	None	None	-2.121569	-1.159567	102.8875	-1.778805	-0.6980045	166.9272	-1.743506	0.2752962	321.881	0
21426.2	0	None	None	-2.121529	-1.15957	102.8854	-1.778704	-0.6980184	166.295	-1.743402	0.2751971	322.0803	0
21537.64	0	None	None	-2.121504	-1.15959	102.8904	-1.778845	-0.698038	166.6298	-1.74342	0.2751014	322.0038	0
21640.09	0	None	None	-2.121522	-1.159554	102.8952	-1.778846	-0.6980267	166.0509	-1.743506	0.2753257	322.1217	0
21744.46	0	None	None	-2.121503	-1.159559	102.8964	-1.778738	-0.6979835	165.9164	-1.743463	0.2751542	321.9652	0
21845.51	0	None	None	-2.121432	-1.159559	102.9026	-1.778743	-0.6980975	166.3242	-1.743533	0.2751403	322.07	0
21949.32	0	None	None	-2.121578	-1.159509	102.8883	-1.778818	-0.6979078	166.2516	-1.743327	0.2752433	322.1871	0
22053.66	0	None	None	-2.121535	-1.159544	102.8845	-1.778944	-0.6981237	166.8183	-1.743558	0.2751536	322.25	0
22155.01	0	None	None	-2.121574	-1.15945	102.888	-1.778787	-0.6979082	166.7038	-1.743478	0.275171	322.121	0
22259.4	0	None	None	-2.121496	-1.159487	102.8843	-1.778757	-0.6981366	166.7584	-1.743544	0.2751663	322.1618	0
22364.91	0	None	None	-2.121493	-1.15957	102.8975	-1.77891	-0.6981742	167.0159	-1.743525	0.2751735	322.3723	0
22469.45	0	None	None	-2.121642	-1.159549	102.9012	-1.778883	-0.6980698	166.7475	-1.743467	0.2751336	322.1389	0
22574.33	0	None	None	-2.121639	-1.159559	102.8993	-1.778739	-0.6981062	166.1187	-1.743459	0.2752532	322.2524	0
