MTask_001_ASMPOutput File
Time 	Trial 	TargetName 	TargetNumber	HeadX 	HeadZ 	HeadAngle	LFootX 	LFootZ 	LFootAngle 	RFootX 	RFootZ 	RFootAngle	IsPredictedLocation
50855.55	1	book	1	2.273427	-0.06415272	240.7345	2.325711	0.0235815	268.7054	2.072716	0.07933187	209.5611	0
50866.66	1	book	1	2.273635	-0.06413937	240.7866	2.325523	0.02351856	268.7711	2.072709	0.07938313	209.5467	0
50877.77	1	book	1	2.273801	-0.06414819	240.828	2.325466	0.02348065	268.7732	2.07268	0.07941937	209.5649	0
50888.88	1	book	1	2.273927	-0.0641613	240.9431	2.325419	0.02342439	268.7579	2.072671	0.07933617	209.5588	0
50899.99	1	book	1	2.273927	-0.0641613	240.9431	2.325419	0.02342439	268.7579	2.072671	0.07933617	209.5588	0
50911.1	1	book	1	2.273986	-0.06420922	240.9967	2.325392	0.02339196	268.7629	2.07263	0.07930636	209.5413	0
50922.21	1	book	1	2.274121	-0.06428552	241.0467	2.325332	0.02334023	268.7703	2.07261	0.07928014	209.593	0
50933.32	1	book	1	2.274079	-0.06434512	241.0256	2.325302	0.02331495	268.774	2.072634	0.07928014	209.5796	0
50944.43	1	book	1	2.274008	-0.06446862	240.9944	2.325257	0.02330995	268.778	2.072653	0.07928491	209.5918	0
50955.54	1	book	1	2.273825	-0.06451702	240.939	2.325225	0.02329421	268.7912	2.072629	0.07935739	209.5954	0
50966.66	1	book	1	2.273634	-0.06471896	240.9149	2.325183	0.02325654	268.7917	2.072626	0.07941413	209.5771	0
50977.77	1	book	1	2.273634	-0.06471896	240.9149	2.325183	0.02325654	268.7917	2.072626	0.07941413	209.5771	0
50988.88	1	book	1	2.273481	-0.06486726	240.8907	2.325156	0.02322054	268.7767	2.072659	0.07939267	209.5438	0
50999.99	1	book	1	2.273336	-0.06499577	240.8763	2.325123	0.0231936	268.771	2.072668	0.07937074	209.5121	0
51011.1	1	book	1	2.273143	-0.06503558	240.8675	2.325107	0.02318287	268.7798	2.072662	0.07936406	209.4877	0
51022.21	1	book	1	2.272944	-0.06510139	240.859	2.325079	0.02315903	268.7819	2.072662	0.07933307	209.4734	0
51033.32	1	book	1	2.272467	-0.06516027	240.766	2.325043	0.02314854	268.8382	2.072719	0.07933116	209.4648	0
51044.43	1	book	1	2.272228	-0.06510067	240.7051	2.325017	0.0231297	268.8485	2.072759	0.07932305	209.4399	0
51055.55	1	book	1	2.272228	-0.06510067	240.7051	2.325017	0.0231297	268.8485	2.072759	0.07932305	209.4399	0
51066.66	1	book	1	2.27203	-0.06509328	240.6582	2.324988	0.02303481	268.8305	2.072755	0.0793066	209.4192	0
51077.77	1	book	1	2.271878	-0.06503248	240.6135	2.324968	0.02298045	268.7979	2.07269	0.0793829	209.4512	0
51088.88	1	book	1	2.271698	-0.06488967	240.6006	2.324953	0.02290297	268.8009	2.072707	0.07927871	209.4458	0
51099.99	1	book	1	2.271672	-0.0647614	240.5914	2.324909	0.02286267	268.7891	2.07269	0.0792582	209.3876	0
51111.1	1	book	1	2.271523	-0.0644958	240.6056	2.324889	0.02283764	268.7878	2.072777	0.07907963	209.3278	0
51122.21	1	book	1	2.271395	-0.06429029	240.6465	2.324852	0.02279425	268.8016	2.072797	0.07901931	209.2925	0
51133.32	1	book	1	2.271218	-0.06410336	240.6448	2.324825	0.02275109	268.8046	2.07286	0.07900739	209.2778	0
51144.44	1	book	1	2.271085	-0.06393909	240.6582	2.324828	0.02272654	268.804	2.072885	0.07894349	209.2293	0
51155.54	1	book	1	2.270939	-0.06372857	240.6744	2.324816	0.02268147	268.7887	2.072886	0.07906222	209.1968	0
51166.66	1	book	1	2.270912	-0.06346202	240.6934	2.326218	0.02355099	268.8114	2.073047	0.07905269	209.1874	0
51177.77	1	book	1	2.270903	-0.06329298	240.7339	2.326227	0.02355075	268.816	2.073044	0.07895827	209.128	0
51188.88	1	book	1	2.270894	-0.06308484	240.77	2.326272	0.02354121	268.8353	2.073102	0.07889962	209.1037	0
51199.99	1	book	1	2.270887	-0.06278706	240.8274	2.326282	0.02354026	268.8311	2.073113	0.07888532	209.1111	0
51211.1	1	book	1	2.270926	-0.0625813	240.8951	2.325855	0.02397704	268.9984	2.072968	0.07895875	209.1648	0
51222.21	1	book	1	2.270955	-0.06233048	240.9636	2.325725	0.02398753	268.9826	2.072925	0.07895446	209.2119	0
51233.32	1	book	1	2.271013	-0.06212258	241.0297	2.325799	0.02386308	268.834	2.072927	0.07894731	209.2354	0
51244.43	1	book	1	2.271116	-0.06191158	241.129	2.325852	0.02381635	268.8193	2.07293	0.07898617	209.1863	0
51255.55	1	book	1	2.271191	-0.06169772	241.214	2.325768	0.0237515	268.7885	2.072964	0.07900548	209.1782	0
51266.66	1	book	1	2.271335	-0.06114793	241.458	2.325726	0.02384067	268.8357	2.072958	0.07894444	209.1964	0
51277.77	1	book	1	2.271335	-0.06114793	241.458	2.325726	0.02384067	268.8357	2.072958	0.07894444	209.1964	0
51288.88	1	book	1	2.271515	-0.06083584	241.6314	2.325772	0.02374148	268.8365	2.072954	0.07886553	209.1986	0
51299.99	1	book	1	2.271686	-0.06045318	241.8087	2.32581	0.02376819	268.7977	2.072839	0.07880998	209.206	0
51311.1	1	book	1	2.271879	-0.06002998	241.9921	2.325835	0.02388668	268.8011	2.072835	0.07881284	209.2106	0
51322.21	1	book	1	2.272121	-0.05967402	242.1739	2.325721	0.02389359	268.7914	2.072857	0.07888293	209.1918	0
51333.32	1	book	1	2.27231	-0.05931687	242.3548	2.325706	0.02389836	268.7679	2.072792	0.0789659	209.1834	0
51344.43	1	book	1	2.272506	-0.0589931	242.5008	2.325719	0.02372909	268.7569	2.072803	0.07892966	209.2141	0
51355.55	1	book	1	2.272875	-0.05845904	242.723	2.325714	0.02373481	268.779	2.072735	0.07892823	209.3131	0
51366.66	1	book	1	2.272875	-0.05845904	242.723	2.325714	0.02373481	268.779	2.072735	0.07892823	209.3131	0
51377.77	1	book	1	2.273075	-0.05820584	242.7884	2.325698	0.02373767	268.8122	2.072719	0.07894397	209.3276	0
51388.88	1	book	1	2.27331	-0.05800343	242.8339	2.325729	0.02369022	268.8199	2.072742	0.07894111	209.3185	0
51399.99	1	book	1	2.273587	-0.05779219	242.8683	2.325779	0.02372098	268.8234	2.072778	0.07894444	209.2852	0
51411.1	1	book	1	2.273953	-0.05767465	242.8348	2.325722	0.02371383	268.8183	2.072764	0.07897949	209.2858	0
51422.21	1	book	1	2.274297	-0.05758238	242.8028	2.325696	0.0237	268.8045	2.072609	0.07897353	209.3185	0
51433.32	1	book	1	2.274633	-0.05752397	242.7219	2.325709	0.02372217	268.8093	2.07256	0.0790174	209.3625	0
51444.43	1	book	1	2.275301	-0.05755925	242.5194	2.325735	0.02371979	268.7574	2.072631	0.07905936	209.4554	0
51455.54	1	book	1	2.275613	-0.05752277	242.3761	2.325747	0.02372575	268.7465	2.072629	0.07908463	209.465	0
51466.66	1	book	1	2.275613	-0.05752277	242.3761	2.325747	0.02372575	268.7465	2.072629	0.07908463	209.465	0
51477.77	1	book	1	2.275968	-0.05755758	242.2297	2.325747	0.02373719	268.7518	2.072629	0.07913971	209.4821	0
51488.88	1	book	1	2.2763	-0.05765605	242.1248	2.325749	0.02383685	268.7672	2.072472	0.07923698	209.507	0
51499.99	1	book	1	2.276624	-0.05773759	241.999	2.325696	0.02382255	268.8056	2.07247	0.07929301	209.5575	0
51511.1	1	book	1	2.27699	-0.05784965	241.8708	2.325713	0.02382803	268.796	2.072493	0.07939029	209.592	0
51522.21	1	book	1	2.277365	-0.05797219	241.7407	2.325735	0.02382517	268.7878	2.072418	0.07954383	209.6279	0
51533.32	1	book	1	2.277699	-0.05799556	241.6143	2.325738	0.02383113	268.7914	2.072336	0.07975888	209.7226	0
51544.43	1	book	1	2.27798	-0.05803466	241.4622	2.325732	0.02382588	268.7601	2.072333	0.07961822	209.7919	0
51555.55	1	book	1	2.278251	-0.05791688	241.2958	2.325754	0.02372932	268.7162	2.072263	0.07953429	209.8216	0
51566.66	1	book	1	2.278493	-0.05776787	241.1143	2.325821	0.02372146	268.6874	2.072305	0.07937455	209.7315	0
51577.77	1	book	1	2.278745	-0.05749726	240.8742	2.325821	0.02375603	268.689	2.072289	0.07938743	209.6523	0
51588.88	1	book	1	2.279096	-0.05734491	240.6546	2.325797	0.02365565	268.7015	2.072217	0.07932472	209.6455	0
51599.99	1	book	1	2.279604	-0.05752182	240.2762	2.325839	0.02368522	268.749	2.072348	0.07942557	209.6756	0
51611.1	1	book	1	2.279929	-0.05765772	240.1035	2.325845	0.02354574	268.7952	2.072417	0.07942653	209.637	0
51622.21	1	book	1	2.279929	-0.05765772	240.1035	2.325845	0.02354574	268.7952	2.072417	0.07942653	209.637	0
51633.32	1	book	1	2.280378	-0.05771947	239.9981	2.325841	0.02360296	268.8083	2.072554	0.07928109	209.5492	0
51644.44	1	book	1	2.280901	-0.05762863	239.877	2.32579	0.02361751	268.702	2.072639	0.07919931	209.4878	0
51655.54	1	book	1	2.281586	-0.05737185	239.7052	2.325699	0.02364659	268.6369	2.072734	0.07887816	209.35	0
51666.66	1	book	1	2.282213	-0.05692625	239.4615	2.325798	0.02350926	268.6276	2.072669	0.07884288	209.2426	0
51677.77	1	book	1	2.282859	-0.05653238	239.164	2.325862	0.02349544	268.6349	2.07272	0.07874179	209.2132	0
51688.88	1	book	1	2.283438	-0.05612826	238.839	2.325692	0.02353215	268.6054	2.07254	0.07887244	209.154	0
51699.99	1	book	1	2.283438	-0.05612826	238.839	2.325692	0.02353215	268.6054	2.07254	0.07887244	209.154	0
51711.1	1	book	1	2.284914	-0.05537128	238.1548	2.325599	0.02365518	268.5854	2.072593	0.07888961	209.2592	0
51722.21	1	book	1	2.284914	-0.05537128	238.1548	2.325599	0.02365518	268.5854	2.072593	0.07888961	209.2592	0
51733.32	1	book	1	2.286563	-0.05453467	237.6551	2.325629	0.02360582	268.6091	2.072666	0.0788672	209.2362	0
51744.43	1	book	1	2.287437	-0.05423093	237.4749	2.325665	0.02386022	268.5855	2.072668	0.0788188	209.2095	0
51755.55	1	book	1	2.288313	-0.05390429	237.3608	2.325634	0.02383327	268.5542	2.072692	0.0788362	209.2276	0
51766.66	1	book	1	2.289121	-0.05349588	237.2354	2.325624	0.0238626	268.528	2.072708	0.07880211	209.2223	0
51777.77	1	book	1	2.28991	-0.05316496	237.102	2.325804	0.02355695	268.5594	2.072722	0.07880712	209.228	0
51788.88	1	book	1	2.290579	-0.05283237	236.9264	2.325778	0.02361965	268.5586	2.072776	0.07870841	209.2151	0
51799.99	1	book	1	2.291795	-0.05211353	236.5173	2.325854	0.02350307	268.5394	2.072757	0.07852983	209.1996	0
51811.1	1	book	1	2.291795	-0.05211353	236.5173	2.325854	0.02350307	268.5394	2.072757	0.07852983	209.1996	0
51822.21	1	book	1	2.292504	-0.05168438	236.324	2.325824	0.02347803	268.5122	2.072645	0.07858419	209.19	0
51833.32	1	book	1	2.292504	-0.05168438	236.324	2.325824	0.02347803	268.5122	2.072645	0.07858419	209.19	0
51844.43	1	book	1	2.293941	-0.05073357	235.9967	2.325777	0.02345157	268.5325	2.072676	0.07854772	209.197	0
51855.55	1	book	1	2.294607	-0.05024314	235.8889	2.325799	0.02347612	268.5307	2.07268	0.07855606	209.2124	0
51866.66	1	book	1	2.295266	-0.04978991	235.7774	2.325842	0.02336955	268.4935	2.0727	0.078511	209.1692	0
51877.77	1	book	1	2.29588	-0.04926348	235.6775	2.325819	0.02337074	268.4801	2.072705	0.07847881	209.112	0
51888.88	1	book	1	2.296493	-0.04876399	235.5553	2.325803	0.02336192	268.4738	2.07256	0.0785048	209.1108	0
51899.99	1	book	1	2.297025	-0.04827356	235.4374	2.325831	0.02349019	268.4869	2.072615	0.07855511	209.187	0
51911.1	1	book	1	2.297546	-0.04785967	235.2901	2.32583	0.02347398	268.5065	2.072568	0.07864976	209.2096	0
51922.21	1	book	1	2.298033	-0.04737544	235.1259	2.325765	0.02339101	268.5153	2.0725	0.07872081	209.2114	0
51933.32	1	book	1	2.298427	-0.04695845	234.9383	2.325724	0.02334189	268.4366	2.072473	0.07875419	209.322	0
51944.43	1	book	1	2.298782	-0.04655504	234.7517	2.325705	0.02331185	268.3912	2.072411	0.07873273	209.3059	0
51955.54	1	book	1	2.299685	-0.04567361	234.427	2.325674	0.02332115	268.3639	2.072385	0.0787847	209.3953	0
51966.66	1	book	1	2.300109	-0.04520321	234.2795	2.325675	0.02332473	268.386	2.0722	0.07878613	209.5017	0
51977.77	1	book	1	2.300534	-0.04472446	234.1343	2.325662	0.0233233	268.4024	2.072118	0.07888079	209.5408	0
51988.88	1	book	1	2.300878	-0.04423332	233.9881	2.325648	0.02331877	268.4083	2.072129	0.07896328	209.6026	0
51999.99	1	book	1	2.300878	-0.04423332	233.9881	2.325648	0.02331877	268.4083	2.072129	0.07896328	209.6026	0
52011.1	1	book	1	2.30126	-0.04368901	233.8476	2.325637	0.02331138	268.4044	2.072094	0.07894182	209.6996	0
52022.21	1	book	1	2.301543	-0.04319453	233.6896	2.325647	0.02326751	268.3898	2.072025	0.07890534	209.757	0
52033.32	1	book	1	2.301762	-0.04267097	233.5485	2.32564	0.02325296	268.3844	2.071967	0.07889771	209.7917	0
52044.43	1	book	1	2.301897	-0.04213047	233.4251	2.325633	0.02323842	268.3791	2.071959	0.0789125	209.7659	0
52055.55	1	book	1	2.302112	-0.04159713	233.3178	2.325626	0.02322412	268.3737	2.071877	0.07903934	209.7489	0
52066.66	1	book	1	2.302486	-0.04024649	233.2155	2.325715	0.02333927	268.377	2.071819	0.07910037	209.7672	0
52077.77	1	book	1	2.302585	-0.03957105	233.2513	2.325669	0.02327847	268.3829	2.071712	0.07918906	209.8441	0
52088.88	1	book	1	2.302585	-0.03957105	233.2513	2.325669	0.02327847	268.3829	2.071712	0.07918906	209.8441	0
52099.99	1	book	1	2.302616	-0.03885221	233.2699	2.325666	0.02328849	268.4077	2.071686	0.07915545	209.8526	0
52111.1	1	book	1	2.302644	-0.0382123	233.3296	2.325764	0.02291799	268.4061	2.071582	0.07912326	209.8634	0
52122.21	1	book	1	2.302587	-0.03752065	233.381	2.325768	0.02302861	268.3901	2.071656	0.07910419	209.885	0
52133.32	1	book	1	2.302576	-0.03688169	233.4431	2.325798	0.0229938	268.3735	2.071542	0.07915831	209.8813	0
52144.44	1	book	1	2.302541	-0.03626204	233.5008	2.325833	0.02297091	268.354	2.071593	0.07903123	209.9167	0
52155.54	1	book	1	2.302512	-0.03559756	233.5672	2.325874	0.02294707	268.3483	2.071567	0.0790112	209.9182	0
52166.66	1	book	1	2.302519	-0.03500795	233.6469	2.325899	0.02294564	268.3506	2.071456	0.0790453	209.945	0
52177.77	1	book	1	2.30251	-0.034374	233.7391	2.325917	0.02295423	268.3843	2.071439	0.07905674	209.9874	0
52188.88	1	book	1	2.302271	-0.03327513	233.91	2.325999	0.02298808	268.4327	2.071299	0.07911229	210.023	0
52199.99	1	book	1	2.302136	-0.03280258	233.9958	2.326035	0.02299953	268.4744	2.071229	0.07911658	210.0929	0
52211.1	1	book	1	2.301989	-0.03234911	234.075	2.326057	0.02300286	268.4921	2.071254	0.07911372	210.0967	0
52222.21	1	book	1	2.301821	-0.03185058	234.1357	2.32608	0.02300334	268.5074	2.071184	0.07912374	210.0837	0
52233.32	1	book	1	2.301704	-0.03138852	234.1968	2.326116	0.02301383	268.4953	2.071339	0.0792191	210.0733	0
52244.43	1	book	1	2.301665	-0.03095961	234.2531	2.325891	0.02377915	268.5354	2.07137	0.07923865	210.0913	0
52255.55	1	book	1	2.301568	-0.03049064	234.3167	2.325935	0.02386498	268.5756	2.071379	0.07923555	210.0919	0
52266.66	1	book	1	2.301409	-0.0300734	234.3686	2.325714	0.02344441	268.5924	2.071388	0.07926679	210.1295	0
52277.77	1	book	1	2.301237	-0.02972341	234.4123	2.325718	0.02347469	268.6718	2.071397	0.07928443	210.1457	0
52288.88	1	book	1	2.300949	-0.02942133	234.4544	2.325654	0.02346015	268.6913	2.071307	0.07931018	210.1258	0
52299.99	1	book	1	2.300645	-0.02922773	234.4961	2.325679	0.0234549	268.7189	2.071252	0.07930303	210.1541	0
52311.1	1	book	1	2.300297	-0.02909255	234.552	2.325788	0.02362132	268.7606	2.071239	0.07929301	210.1887	0
52322.21	1	book	1	2.299922	-0.0288868	234.5905	2.325812	0.0234468	268.6718	2.071296	0.07945752	210.2238	0
52333.32	1	book	1	2.299922	-0.0288868	234.5905	2.325812	0.0234468	268.6718	2.071296	0.07945752	210.2238	0
52344.43	1	book	1	2.299542	-0.02876544	234.6093	2.325861	0.02346182	268.6728	2.071231	0.0795064	210.2528	0
52355.55	1	book	1	2.299201	-0.02862072	234.6421	2.325912	0.02342391	268.6424	2.0712	0.07942414	210.2277	0
52366.66	1	book	1	2.298489	-0.02850652	234.6522	2.325876	0.02343106	268.6149	2.071122	0.07935071	210.1652	0
52377.77	1	book	1	2.298139	-0.02843881	234.6581	2.325916	0.02345538	268.6367	2.071297	0.07932925	210.1348	0
52388.88	1	book	1	2.297758	-0.02842855	234.6577	2.325957	0.02346921	268.6678	2.071264	0.07939219	210.1386	0
52399.99	1	book	1	2.297412	-0.02840209	234.6598	2.325966	0.02345347	268.6857	2.071232	0.07948899	210.1147	0
52411.1	1	book	1	2.297081	-0.02839875	234.6603	2.325848	0.02382207	268.7278	2.071287	0.07945514	210.0535	0
52422.21	1	book	1	2.296742	-0.02837777	234.6519	2.325826	0.02379227	268.7074	2.071313	0.07951474	210.0452	0
52433.32	1	book	1	2.296437	-0.02827621	234.6603	2.325817	0.02364755	268.6907	2.071251	0.07948613	210.0637	0
52444.43	1	book	1	2.296223	-0.0282743	234.6617	2.325838	0.0236094	268.6603	2.071238	0.07940555	210.0617	0
52455.54	1	book	1	2.296009	-0.02822232	234.6398	2.325825	0.02371788	268.6765	2.071236	0.07935524	210.0472	0
52466.66	1	book	1	2.296009	-0.02822232	234.6398	2.325825	0.02371788	268.6765	2.071236	0.07935524	210.0472	0
52477.77	1	book	1	2.295828	-0.02818251	234.6233	2.325812	0.0236609	268.6807	2.07137	0.07926726	210.0114	0
52488.88	1	book	1	2.295729	-0.02800632	234.5944	2.325788	0.02367783	268.7368	2.071412	0.07930422	210.0216	0
52499.99	1	book	1	2.295706	-0.0277853	234.5562	2.325768	0.0236752	268.7331	2.07143	0.0792973	210.0333	0
52511.1	1	book	1	2.295735	-0.02746749	234.5066	2.325801	0.02350307	268.7392	2.071429	0.07935643	210.0373	0
52522.21	1	book	1	2.295763	-0.02713037	234.457	2.325746	0.02341247	268.6843	2.071435	0.07942176	210.0648	0
52533.32	1	book	1	2.295703	-0.02697778	234.4149	2.325732	0.02352643	268.6834	2.07146	0.07946372	210.1046	0
52544.43	1	book	1	2.29546	-0.02688932	234.3605	2.325691	0.02358985	268.6768	2.071443	0.07945848	210.1175	0
52555.55	1	book	1	2.295101	-0.02690411	234.3055	2.325674	0.02360225	268.7137	2.071425	0.0794909	210.1135	0
52566.66	1	book	1	2.293943	-0.02730322	234.221	2.325699	0.02342772	268.7179	2.071366	0.07971787	210.1547	0
52577.77	1	book	1	2.293296	-0.02760959	234.1957	2.325836	0.02346039	268.6631	2.07138	0.07968235	210.1167	0
52588.88	1	book	1	2.292723	-0.02777505	234.1873	2.325844	0.02343512	268.6548	2.07142	0.07963204	210.0682	0
52599.99	1	book	1	2.292091	-0.02791262	234.1697	2.325806	0.02366185	268.6816	2.071337	0.07967639	210.0378	0
52611.1	1	book	1	2.291529	-0.02801919	234.1386	2.325805	0.02366471	268.7518	2.071315	0.07965779	210.0809	0
52622.21	1	book	1	2.291529	-0.02801919	234.1386	2.325805	0.02366471	268.7518	2.071315	0.07965779	210.0809	0
52633.32	1	book	1	2.290931	-0.02814317	234.1027	2.325723	0.02361417	268.7712	2.071406	0.07967305	210.092	0
52644.44	1	book	1	2.290285	-0.02837014	234.0527	2.325729	0.02358079	268.7698	2.071494	0.07963395	210.0829	0
52655.54	1	book	1	2.28944	-0.0286727	234.0227	2.325748	0.02355242	268.7547	2.071489	0.07959771	210.0881	0
52666.66	1	book	1	2.288563	-0.02905416	234.0085	2.325758	0.02363515	268.725	2.071646	0.07952952	210.0671	0
52677.77	1	book	1	2.287713	-0.02928972	234.0347	2.325882	0.02369046	268.7136	2.071651	0.07955575	210.061	0
52688.88	1	book	1	2.287138	-0.02937722	234.1055	2.325871	0.02357101	268.6795	2.071634	0.0796721	210.0968	0
52699.99	1	book	1	2.286632	-0.02947474	234.1608	2.325881	0.02360892	268.7208	2.071465	0.07962036	210.181	0
52711.1	1	book	1	2.285991	-0.02952504	234.2667	2.325903	0.02360415	268.7695	2.071421	0.07967162	210.2052	0
52722.21	1	book	1	2.285658	-0.02952456	234.2729	2.325904	0.02370381	268.8167	2.071393	0.07958007	210.1861	0
52733.32	1	book	1	2.285281	-0.02948308	234.2851	2.325861	0.02370334	268.8278	2.071398	0.07961154	210.2033	0
52744.43	1	book	1	2.284927	-0.02943206	234.2914	2.325854	0.02376652	268.8541	2.071445	0.07964063	210.1767	0
52755.55	1	book	1	2.284732	-0.02932549	234.2909	2.325828	0.02377295	268.821	2.071459	0.07966161	210.1648	0
52766.66	1	book	1	2.284689	-0.02912807	234.3091	2.325901	0.02384686	268.8259	2.071441	0.07959509	210.1163	0
52777.77	1	book	1	2.284689	-0.02912807	234.3091	2.325901	0.02384686	268.8259	2.071441	0.07959509	210.1163	0
52788.88	1	book	1	2.28475	-0.02881622	234.3019	2.325948	0.02373743	268.8192	2.071495	0.07956624	210.1353	0
52799.99	1	book	1	2.285124	-0.02799559	234.352	2.325952	0.02371001	268.8044	2.071472	0.07951283	210.1207	0
52811.1	1	book	1	2.285353	-0.02756786	234.3917	2.325915	0.02368379	268.8203	2.071465	0.07950425	210.1351	0
52822.21	1	book	1	2.285353	-0.02756786	234.3917	2.325915	0.02368379	268.8203	2.071465	0.07950425	210.1351	0
52833.32	1	book	1	2.285586	-0.02712274	234.4313	2.325973	0.02370095	268.8384	2.071335	0.07957959	210.1631	0
52844.43	1	book	1	2.285586	-0.02712274	234.4313	2.325973	0.02370095	268.8384	2.071335	0.07957959	210.1631	0
52855.55	1	book	1	2.285921	-0.02651811	234.4719	2.325919	0.02377677	268.8326	2.071408	0.07965374	210.1582	0
52866.66	1	book	1	2.286373	-0.02585721	234.4671	2.32592	0.02373123	268.8526	2.071453	0.07968831	210.152	0
52877.77	1	book	1	2.286637	-0.02546883	234.4711	2.325936	0.02376819	268.8993	2.071439	0.07964873	210.1368	0
52888.88	1	book	1	2.28686	-0.02514982	234.4847	2.325984	0.0237968	268.8787	2.071417	0.07964969	210.1066	0
52899.99	1	book	1	2.28713	-0.02487493	234.5046	2.325961	0.0237844	268.8796	2.07143	0.07967901	210.1279	0
52911.1	1	book	1	2.287253	-0.0246737	234.496	2.325898	0.02379394	268.8844	2.071418	0.07967806	210.1128	0
52922.21	1	book	1	2.28725	-0.02456331	234.4606	2.325885	0.02376437	268.9068	2.071433	0.07969594	210.1227	0
