MTask_001_BufferTestOutput File
Time 	Trial 	TargetName 	TargetNumber	HeadX 	HeadZ 	HeadAngle	LFootX 	LFootZ 	LFootAngle 	RFootX 	RFootZ 	RFootAngle	IsPredictedLocation
5296.632	0	None	None	54.8473	102.7302	91.93508	54.71559	103.2439	281.479	54.71924	103.3614	275.8443	0
5405.223	0	None 	None	54.84726	102.7303	91.93208	54.71558	103.2438	281.4834	54.71921	103.3612	275.8591	0
5405.223	0	None	None	54.84726	102.7303	91.93208	54.71558	103.2438	281.4834	54.71921	103.3612	275.8591	0
5506.539	0	None 	None	54.8473	102.7302	91.925	54.71545	103.2438	281.4945	54.71924	103.3612	275.8514	0
5506.539	0	None	None	54.8473	102.7302	91.925	54.71545	103.2438	281.4945	54.71924	103.3612	275.8514	0
5617.292	0	None 	None	54.8473	102.7303	91.93345	54.71559	103.2439	281.4771	54.71922	103.3613	275.851	0
5617.292	0	None	None	54.8473	102.7303	91.93345	54.71559	103.2439	281.4771	54.71922	103.3613	275.851	0
5727.4	0	None 	None	54.84727	102.7303	91.95004	54.71557	103.2438	281.4742	54.7192	103.3614	275.8668	0
5727.4	0	None	None	54.84727	102.7303	91.95004	54.71557	103.2438	281.4742	54.7192	103.3614	275.8668	0
5838.292	0	None 	None	54.8473	102.7302	91.93697	54.71552	103.2437	281.472	54.71918	103.3613	275.8553	0
5838.292	0	None	None	54.8473	102.7302	91.93697	54.71552	103.2437	281.472	54.71918	103.3613	275.8553	0
5938.99	0	None 	None	54.84736	102.7303	91.94102	54.71553	103.2438	281.4767	54.71934	103.3613	275.8511	0
5938.99	0	None	None	54.84736	102.7303	91.94102	54.71553	103.2438	281.4767	54.71934	103.3613	275.8511	0
6049.714	0	None 	None	54.84732	102.7302	91.93837	54.71566	103.2438	281.472	54.71917	103.3613	275.8574	0
6049.714	0	None	None	54.84732	102.7302	91.93837	54.71566	103.2438	281.472	54.71917	103.3613	275.8574	0
6160.66	0	None 	None	54.84728	102.7303	91.94451	54.7156	103.2438	281.4754	54.71936	103.3615	275.8531	0
6160.66	0	None	None	54.84728	102.7303	91.94451	54.7156	103.2438	281.4754	54.71936	103.3615	275.8531	0
6262.483	0	None 	None	54.84729	102.7303	91.9395	54.71559	103.2439	281.4789	54.7192	103.3614	275.8533	0
6262.483	0	None	None	54.84729	102.7303	91.9395	54.71559	103.2439	281.4789	54.7192	103.3614	275.8533	0
6371.092	0	None 	None	54.84736	102.7303	91.93892	54.71562	103.2437	281.4765	54.71926	103.3613	275.8588	0
6371.092	0	None	None	54.84736	102.7303	91.93892	54.71562	103.2437	281.4765	54.71926	103.3613	275.8588	0
6471.644	0	None 	None	54.8473	102.7303	91.934	54.71553	103.2438	281.4798	54.71925	103.3613	275.8447	0
6471.644	0	None	None	54.8473	102.7303	91.934	54.71553	103.2438	281.4798	54.71925	103.3613	275.8447	0
6572.239	0	None 	None	54.84733	102.7302	91.94146	54.71562	103.2437	281.4979	54.71929	103.3613	275.8357	0
6572.239	0	None	None	54.84733	102.7302	91.94146	54.71562	103.2437	281.4979	54.71929	103.3613	275.8357	0
6682.313	0	None 	None	54.84735	102.7303	91.94563	54.71568	103.2439	281.4965	54.71927	103.3614	275.8366	0
6682.313	0	None	None	54.84735	102.7303	91.94563	54.71568	103.2439	281.4965	54.71927	103.3614	275.8366	0
6785.978	0	None 	None	54.84731	102.7302	91.93369	54.71554	103.2437	281.4833	54.71917	103.3613	275.8464	0
6785.978	0	None	None	54.84731	102.7302	91.93369	54.71554	103.2437	281.4833	54.71917	103.3613	275.8464	0
6888.266	0	None 	None	54.84733	102.7303	91.93443	54.71565	103.2439	281.4768	54.71926	103.3612	275.8477	0
6888.266	0	None	None	54.84733	102.7303	91.93443	54.71565	103.2439	281.4768	54.71926	103.3612	275.8477	0
6990.587	0	None 	None	54.8474	102.7302	91.92918	54.7155	103.2437	281.4822	54.71934	103.3613	275.8493	0
6990.587	0	None	None	54.8474	102.7302	91.92918	54.7155	103.2437	281.4822	54.71934	103.3613	275.8493	0
7092.438	0	None 	None	54.84725	102.7302	91.94331	54.71562	103.2438	281.4851	54.71927	103.3614	275.8581	0
7092.438	0	None	None	54.84725	102.7302	91.94331	54.71562	103.2438	281.4851	54.71927	103.3614	275.8581	0
7192.977	0	None 	None	54.84732	102.7303	91.95232	54.71561	103.2439	281.475	54.71921	103.3614	275.853	0
7192.977	0	None	None	54.84732	102.7303	91.95232	54.71561	103.2439	281.475	54.71921	103.3614	275.853	0
7296.069	0	None 	None	54.84732	102.7302	91.94	54.71563	103.2438	281.4672	54.71934	103.3613	275.8586	0
7296.069	0	None	None	54.84732	102.7302	91.94	54.71563	103.2438	281.4672	54.71934	103.3613	275.8586	0
7397.085	0	None 	None	54.84738	102.7303	91.94149	54.71555	103.2438	281.4842	54.7192	103.3614	275.8649	0
7397.085	0	None	None	54.84738	102.7303	91.94149	54.71555	103.2438	281.4842	54.7192	103.3614	275.8649	0
7498.734	0	None 	None	54.8474	102.7303	91.93808	54.71557	103.2438	281.4883	54.71924	103.3613	275.8456	0
7498.734	0	None	None	54.8474	102.7303	91.93808	54.71557	103.2438	281.4883	54.71924	103.3613	275.8456	0
7600.503	0	None 	None	54.84732	102.7303	91.94165	54.71558	103.2439	281.4722	54.71915	103.3613	275.8705	0
7600.503	0	None	None	54.84732	102.7303	91.94165	54.71558	103.2439	281.4722	54.71915	103.3613	275.8705	0
7701.923	0	None 	None	54.84737	102.7303	91.93671	54.71556	103.2438	281.4763	54.71925	103.3613	275.8753	0
7701.923	0	None	None	54.84737	102.7303	91.93671	54.71556	103.2438	281.4763	54.71925	103.3613	275.8753	0
7804.589	0	None 	None	54.84726	102.7302	91.94734	54.71555	103.2437	281.4686	54.71923	103.3612	275.8727	0
7804.589	0	None	None	54.84726	102.7302	91.94734	54.71555	103.2437	281.4686	54.71923	103.3612	275.8727	0
7905.456	0	None 	None	54.84732	102.7303	91.94441	54.71566	103.2438	281.4835	54.71926	103.3614	275.8687	0
7905.456	0	None	None	54.84732	102.7303	91.94441	54.71566	103.2438	281.4835	54.71926	103.3614	275.8687	0
8008.829	0	None 	None	54.84738	102.7302	91.94688	54.71566	103.2437	281.4799	54.71917	103.3612	275.8517	0
8008.829	0	None	None	54.84738	102.7302	91.94688	54.71566	103.2437	281.4799	54.71917	103.3612	275.8517	0
8111.537	0	None 	None	54.8474	102.7303	91.9466	54.71552	103.2437	281.4837	54.71938	103.3612	275.8652	0
8111.537	0	None	None	54.8474	102.7303	91.9466	54.71552	103.2437	281.4837	54.71938	103.3612	275.8652	0
8215.486	0	None 	None	54.84735	102.7303	91.93141	54.71561	103.2438	281.4977	54.71933	103.3613	275.8636	0
8215.486	0	None	None	54.84735	102.7303	91.93141	54.71561	103.2438	281.4977	54.71933	103.3613	275.8636	0
8317.318	0	None 	None	54.84721	102.7303	91.93533	54.71558	103.2437	281.4711	54.71925	103.3615	275.8535	0
8317.318	0	None	None	54.84721	102.7303	91.93533	54.71558	103.2437	281.4711	54.71925	103.3615	275.8535	0
8419.288	0	None 	None	54.84741	102.7303	91.93997	54.71573	103.2438	281.4725	54.71913	103.3613	275.8607	0
8419.288	0	None	None	54.84741	102.7303	91.93997	54.71573	103.2438	281.4725	54.71913	103.3613	275.8607	0
8520.632	0	None 	None	54.84731	102.7302	91.92889	54.7156	103.2438	281.4733	54.71915	103.3613	275.8645	0
8520.632	0	None	None	54.84731	102.7302	91.92889	54.7156	103.2438	281.4733	54.71915	103.3613	275.8645	0
8621.8	0	None 	None	54.84718	102.7303	91.94865	54.71549	103.2437	281.4773	54.71925	103.3613	275.8602	0
8621.8	0	None	None	54.84718	102.7303	91.94865	54.71549	103.2437	281.4773	54.71925	103.3613	275.8602	0
8723.58	0	None 	None	54.84719	102.7303	91.95354	54.71553	103.2438	281.4895	54.71924	103.3613	275.8614	0
8723.58	0	None	None	54.84719	102.7303	91.95354	54.71553	103.2438	281.4895	54.71924	103.3613	275.8614	0
8824.556	0	None 	None	54.84735	102.7302	91.95126	54.71552	103.2438	281.4899	54.71917	103.3613	275.8704	0
8824.556	0	None	None	54.84735	102.7302	91.95126	54.71552	103.2438	281.4899	54.71917	103.3613	275.8704	0
8925.904	0	None 	None	54.84731	102.7302	91.95219	54.71566	103.2437	281.505	54.71928	103.3614	275.8718	0
8925.904	0	None	None	54.84731	102.7302	91.95219	54.71566	103.2437	281.505	54.71928	103.3614	275.8718	0
9028.449	0	None 	None	54.84729	102.7303	91.94015	54.71548	103.2437	281.4955	54.71921	103.3613	275.8643	0
9028.449	0	None	None	54.84729	102.7303	91.94015	54.71548	103.2437	281.4955	54.71921	103.3613	275.8643	0
9129.042	0	None 	None	54.84727	102.7303	91.94979	54.71545	103.2437	281.5025	54.71933	103.3615	275.8544	0
9129.042	0	None	None	54.84727	102.7303	91.94979	54.71545	103.2437	281.5025	54.71933	103.3615	275.8544	0
9230.395	0	None 	None	54.84735	102.7302	91.94921	54.71562	103.2438	281.5089	54.71921	103.3613	275.8429	0
9230.395	0	None	None	54.84735	102.7302	91.94921	54.71562	103.2438	281.5089	54.71921	103.3613	275.8429	0
9333.802	0	None 	None	54.84732	102.7302	91.94826	54.71552	103.2438	281.5034	54.71924	103.3612	275.8487	0
9333.802	0	None	None	54.84732	102.7302	91.94826	54.71552	103.2438	281.5034	54.71924	103.3612	275.8487	0
9434.063	0	None 	None	54.84724	102.7302	91.93985	54.7156	103.2437	281.4936	54.71925	103.3614	275.8452	0
9434.063	0	None	None	54.84724	102.7302	91.93985	54.7156	103.2437	281.4936	54.71925	103.3614	275.8452	0
9534.714	0	None 	None	54.84726	102.7301	91.93833	54.71552	103.2438	281.4897	54.71917	103.3611	275.8592	0
9534.714	0	None	None	54.84726	102.7301	91.93833	54.71552	103.2438	281.4897	54.71917	103.3611	275.8592	0
9637.082	0	None 	None	54.84734	102.7303	91.94395	54.71556	103.2439	281.482	54.71926	103.3615	275.8619	0
9637.082	0	None	None	54.84734	102.7303	91.94395	54.71556	103.2439	281.482	54.71926	103.3615	275.8619	0
9738.182	0	None 	None	54.84704	102.7302	91.96012	54.7155	103.2438	281.4941	54.71925	103.3612	275.8483	0
9738.182	0	None	None	54.84704	102.7302	91.96012	54.7155	103.2438	281.4941	54.71925	103.3612	275.8483	0
9839.338	0	None 	None	54.84939	102.7304	91.46593	54.71567	103.2439	281.5081	54.71932	103.3613	275.837	0
9839.338	0	None	None	54.84939	102.7304	91.46593	54.71567	103.2439	281.5081	54.71932	103.3613	275.837	0
9948.386	0	None 	None	54.85458	102.7273	89.44756	54.71554	103.2438	281.506	54.71925	103.3612	275.8436	0
9948.386	0	None	None	54.85458	102.7273	89.44756	54.71554	103.2438	281.506	54.71925	103.3612	275.8436	0
10048.72	0	None 	None	54.85547	102.7158	91.28615	54.71569	103.2438	281.4991	54.71925	103.3613	275.8398	0
10048.72	0	None	None	54.85547	102.7158	91.28615	54.71569	103.2438	281.4991	54.71925	103.3613	275.8398	0
10158.86	0	None 	None	54.89166	102.709	98.16014	54.71564	103.2439	281.48	54.71926	103.3615	275.8474	0
10158.86	0	None	None	54.89166	102.709	98.16014	54.71564	103.2439	281.48	54.71926	103.3615	275.8474	0
10259.43	0	None 	None	54.95959	102.7208	110.2426	54.71553	103.2439	281.475	54.71915	103.3614	275.8568	0
10259.43	0	None	None	54.95959	102.7208	110.2426	54.71553	103.2439	281.475	54.71915	103.3614	275.8568	0
10369.99	0	None 	None	55.05568	102.759	127.4432	54.71556	103.244	281.4655	54.71931	103.3613	275.8685	0
10369.99	0	None	None	55.05568	102.759	127.4432	54.71556	103.244	281.4655	54.71931	103.3613	275.8685	0
10480.63	0	None 	None	55.15382	102.818	144.0174	54.71564	103.2437	281.4866	54.71934	103.3614	275.8483	0
10480.63	0	None	None	55.15382	102.818	144.0174	54.71564	103.2437	281.4866	54.71934	103.3614	275.8483	0
10582.6	0	None 	None	55.23719	102.8861	160.009	54.71551	103.2439	281.4867	54.71919	103.3614	275.85	0
10582.6	0	None	None	55.23719	102.8861	160.009	54.71551	103.2439	281.4867	54.71919	103.3614	275.85	0
10690.57	0	None 	None	55.31973	102.9693	171.9054	54.71544	103.2437	281.5075	54.71914	103.3613	275.8574	0
10690.57	0	None	None	55.31973	102.9693	171.9054	54.71544	103.2437	281.5075	54.71914	103.3613	275.8574	0
10793.9	0	None 	None	55.37908	103.0389	182.9024	54.71554	103.2439	281.485	54.71922	103.3614	275.8382	0
10793.9	0	None	None	55.37908	103.0389	182.9024	54.71554	103.2439	281.485	54.71922	103.3614	275.8382	0
10898.69	0	None 	None	55.4103	103.1046	217.2202	54.71552	103.2438	281.482	54.71916	103.3613	275.843	0
10898.69	0	None	None	55.4103	103.1046	217.2202	54.71552	103.2438	281.482	54.71916	103.3613	275.843	0
11008.94	0	None 	None	55.43721	103.1684	265.7801	54.71563	103.2437	281.4893	54.71927	103.3612	275.8426	0
11008.94	0	None	None	55.43721	103.1684	265.7801	54.71563	103.2437	281.4893	54.71927	103.3612	275.8426	0
11109.44	0	None 	None	55.48283	103.2237	277.0675	54.71568	103.2437	281.4752	54.71925	103.3612	275.844	0
11109.44	0	None	None	55.48283	103.2237	277.0675	54.71568	103.2437	281.4752	54.71925	103.3612	275.844	0
11210.92	0	None 	None	55.52888	103.2715	285.4335	54.71562	103.2439	281.4808	54.71927	103.3612	275.8437	0
11210.92	0	None	None	55.52888	103.2715	285.4335	54.71562	103.2439	281.4808	54.71927	103.3612	275.8437	0
11312.84	0	None 	None	55.57365	103.3263	291.7139	54.71553	103.2438	281.4691	54.7193	103.3614	275.8548	0
11312.84	0	None	None	55.57365	103.3263	291.7139	54.71553	103.2438	281.4691	54.7193	103.3614	275.8548	0
11413.2	0	None 	None	55.61827	103.3964	353.205	54.71556	103.2438	281.4783	54.71927	103.3613	275.8636	0
11413.2	0	None	None	55.61827	103.3964	353.205	54.71556	103.2438	281.4783	54.71927	103.3613	275.8636	0
11514.22	0	None 	None	55.64203	103.4535	77.93739	54.71563	103.2439	281.4716	54.71931	103.3613	275.8685	0
11514.22	0	None	None	55.64203	103.4535	77.93739	54.71563	103.2439	281.4716	54.71931	103.3613	275.8685	0
11625.98	0	None 	None	55.66673	103.5094	84.20319	54.71555	103.2437	281.4968	54.71926	103.3613	275.8526	0
11625.98	0	None	None	55.66673	103.5094	84.20319	54.71555	103.2437	281.4968	54.71926	103.3613	275.8526	0
11735.77	0	None 	None	55.68529	103.5741	315.9597	54.71562	103.2438	281.4934	54.71921	103.3613	275.8411	0
11735.77	0	None	None	55.68529	103.5741	315.9597	54.71562	103.2438	281.4934	54.71921	103.3613	275.8411	0
11838.27	0	None 	None	55.69931	103.6263	316.6058	54.71553	103.2438	281.497	54.71928	103.3614	275.8454	0
11838.27	0	None	None	55.69931	103.6263	316.6058	54.71553	103.2438	281.497	54.71928	103.3614	275.8454	0
11942	0	None 	None	55.71491	103.6669	333.8734	54.71557	103.2438	281.4968	54.71912	103.3613	275.8407	0
11942	0	None	None	55.71491	103.6669	333.8734	54.71557	103.2438	281.4968	54.71912	103.3613	275.8407	0
12043.45	0	None 	None	55.70803	103.691	337.8925	54.71568	103.2439	281.5129	54.71923	103.3613	275.8424	0
12043.45	0	None	None	55.70803	103.691	337.8925	54.71568	103.2439	281.5129	54.71923	103.3613	275.8424	0
12152.28	0	None 	None	55.69152	103.7038	337.0978	54.71564	103.2439	281.4967	54.71935	103.3613	275.8482	0
12152.28	0	None	None	55.69152	103.7038	337.0978	54.71564	103.2439	281.4967	54.71935	103.3613	275.8482	0
12253.68	0	None 	None	55.68132	103.7091	346.3401	54.71559	103.2437	281.4865	54.71921	103.3613	275.8433	0
12253.68	0	None	None	55.68132	103.7091	346.3401	54.71559	103.2437	281.4865	54.71921	103.3613	275.8433	0
12355.16	0	None 	None	55.683	103.7115	349.3176	54.71563	103.2439	281.4867	54.71917	103.3614	275.8636	0
